tuplet_name,offsets,parent_W,child_W,visible_H_first,layer_depth,layer_primes,parent_class_b,parent_class_spin_code,parent_class_frequency,child_future_classes_produced,dominant_phi_tuple,dominant_phi_tuple_share,phi_tuple_support_size,boundary_any_fraction
quad_alt_0826,"[0,2,8,26]",2310,30030,16,1,11,13,2048,7,2,(8),0.14285714285714285,7,0.2857142857142857
quad_alt_0826,"[0,2,8,26]",2310,30030,16,1,11,14,4096,7,2,(8),0.14285714285714285,7,0.2857142857142857
quad_alt_0826,"[0,2,8,26]",2310,30030,16,1,11,15,8192,7,2,(8),0.14285714285714285,7,0.2857142857142857
quad_alt_0826,"[0,2,8,26]",2310,30030,16,1,11,16,16384,7,2,(8),0.14285714285714285,7,0.2857142857142857
quad_alt_0826,"[0,2,8,26]",2310,30030,16,1,11,21,0,11,2,(9),0.09090909090909091,11,0.36363636363636365
quad_alt_0826,"[0,2,8,26]",2310,30030,16,1,11,22,1,7,2,(9),0.14285714285714285,7,0.42857142857142855
quad_alt_0826,"[0,2,8,26]",2310,30030,16,1,11,23,2,7,2,(9),0.14285714285714285,7,0.42857142857142855
quad_alt_0826,"[0,2,8,26]",2310,30030,16,1,11,24,4,7,2,(9),0.14285714285714285,7,0.42857142857142855
quad_alt_0826,"[0,2,8,26]",2310,30030,16,1,11,25,8,7,2,(9),0.14285714285714285,7,0.42857142857142855
quad_alt_0826,"[0,2,8,26]",2310,30030,16,1,11,26,16,7,2,(9),0.14285714285714285,7,0.42857142857142855
quad_alt_0826,"[0,2,8,26]",2310,30030,16,1,11,27,32,7,2,(9),0.14285714285714285,7,0.42857142857142855
quad_alt_0826,"[0,2,8,26]",2310,30030,16,1,11,28,64,7,2,(9),0.14285714285714285,7,0.42857142857142855
quad_alt_0826,"[0,2,8,26]",2310,30030,16,1,11,29,128,7,2,(9),0.14285714285714285,7,0.42857142857142855
quad_alt_0826,"[0,2,8,26]",2310,30030,16,1,11,30,256,7,2,(9),0.14285714285714285,7,0.42857142857142855
quad_alt_0826,"[0,2,8,26]",2310,30030,16,1,11,31,0,4,2,(8),0.25,4,0.25
quad_alt_0826,"[0,2,8,26]",2310,30030,16,1,11,31,512,7,4,(9),0.14285714285714285,7,0.42857142857142855
quad_alt_0826,"[0,2,8,26]",2310,30030,16,1,11,32,1,3,2,(6),0.3333333333333333,3,0.3333333333333333
quad_alt_0826,"[0,2,8,26]",2310,30030,16,1,11,32,1024,3,2,(5),0.3333333333333333,3,0.3333333333333333
quad_alt_0826,"[0,2,8,26]",2310,30030,16,1,11,32,1025,4,4,(9),0.25,4,0.5
quad_alt_0826,"[0,2,8,26]",2310,30030,16,1,11,33,2,3,2,(6),0.3333333333333333,3,0.3333333333333333
quad_alt_0826,"[0,2,8,26]",2310,30030,16,1,11,33,2048,3,2,(5),0.3333333333333333,3,0.3333333333333333
quad_alt_0826,"[0,2,8,26]",2310,30030,16,1,11,33,2050,4,4,(9),0.25,4,0.5
quad_alt_0826,"[0,2,8,26]",2310,30030,16,1,11,34,4,3,2,(6),0.3333333333333333,3,0.3333333333333333
quad_alt_0826,"[0,2,8,26]",2310,30030,16,1,11,34,4096,3,2,(5),0.3333333333333333,3,0.3333333333333333
quad_alt_0826,"[0,2,8,26]",2310,30030,16,1,11,34,4100,4,4,(9),0.25,4,0.5
quad_alt_1836,"[0,2,18,36]",2310,30030,16,1,11,0,8,3,2,(9),0.3333333333333333,3,0.6666666666666666
quad_alt_1836,"[0,2,18,36]",2310,30030,16,1,11,0,8192,3,2,(6),0.3333333333333333,3,0.3333333333333333
quad_alt_1836,"[0,2,18,36]",2310,30030,16,1,11,0,8200,4,4,(7),0.25,4,0.25
quad_alt_1836,"[0,2,18,36]",2310,30030,16,1,11,1,16,3,2,(9),0.3333333333333333,3,0.6666666666666666
quad_alt_1836,"[0,2,18,36]",2310,30030,16,1,11,1,16384,3,2,(6),0.3333333333333333,3,0.3333333333333333
quad_alt_1836,"[0,2,18,36]",2310,30030,16,1,11,1,16400,4,4,(7),0.25,4,0.25
quad_alt_1836,"[0,2,18,36]",2310,30030,16,1,11,2,32,7,2,(9),0.14285714285714285,7,0.42857142857142855
quad_alt_1836,"[0,2,18,36]",2310,30030,16,1,11,3,64,7,2,(9),0.14285714285714285,7,0.42857142857142855
quad_alt_1836,"[0,2,18,36]",2310,30030,16,1,11,4,128,7,2,(9),0.14285714285714285,7,0.42857142857142855
quad_alt_1836,"[0,2,18,36]",2310,30030,16,1,11,5,256,7,2,(9),0.14285714285714285,7,0.42857142857142855
quad_alt_1836,"[0,2,18,36]",2310,30030,16,1,11,6,512,7,2,(9),0.14285714285714285,7,0.42857142857142855
quad_alt_1836,"[0,2,18,36]",2310,30030,16,1,11,7,1024,7,2,(9),0.14285714285714285,7,0.42857142857142855
quad_alt_1836,"[0,2,18,36]",2310,30030,16,1,11,8,2048,7,2,(9),0.14285714285714285,7,0.42857142857142855
quad_alt_1836,"[0,2,18,36]",2310,30030,16,1,11,9,4096,7,2,(9),0.14285714285714285,7,0.42857142857142855
quad_alt_1836,"[0,2,18,36]",2310,30030,16,1,11,10,8192,7,2,(9),0.14285714285714285,7,0.42857142857142855
quad_alt_1836,"[0,2,18,36]",2310,30030,16,1,11,11,16384,7,2,(9),0.14285714285714285,7,0.42857142857142855
quad_alt_1836,"[0,2,18,36]",2310,30030,16,1,11,16,0,11,2,(9),0.09090909090909091,11,0.36363636363636365
quad_alt_1836,"[0,2,18,36]",2310,30030,16,1,11,17,1,7,2,(9),0.14285714285714285,7,0.42857142857142855
quad_alt_1836,"[0,2,18,36]",2310,30030,16,1,11,18,2,7,2,(9),0.14285714285714285,7,0.42857142857142855
quad_alt_1836,"[0,2,18,36]",2310,30030,16,1,11,19,4,7,2,(9),0.14285714285714285,7,0.42857142857142855
quad_alt_1836,"[0,2,18,36]",2310,30030,16,1,11,20,8,7,2,(9),0.14285714285714285,7,0.42857142857142855
quad_alt_1836,"[0,2,18,36]",2310,30030,16,1,11,21,0,4,2,(7),0.25,4,0.25
quad_alt_1836,"[0,2,18,36]",2310,30030,16,1,11,21,16,7,4,(9),0.14285714285714285,7,0.42857142857142855
quad_alt_1836,"[0,2,18,36]",2310,30030,16,1,11,22,1,3,2,(5),0.3333333333333333,3,0.3333333333333333
quad_alt_1836,"[0,2,18,36]",2310,30030,16,1,11,22,32,3,2,(8),0.3333333333333333,3,0.3333333333333333
quad_alt_1836,"[0,2,18,36]",2310,30030,16,1,11,22,33,4,3,(9),0.25,4,0.5
quad_alt_1836,"[0,2,18,36]",2310,30030,16,1,11,23,2,3,2,(5),0.3333333333333333,3,0.3333333333333333
quad_alt_1836,"[0,2,18,36]",2310,30030,16,1,11,23,64,3,2,(8),0.3333333333333333,3,0.3333333333333333
quad_alt_1836,"[0,2,18,36]",2310,30030,16,1,11,23,66,4,3,(9),0.25,4,0.5
quad_alt_1836,"[0,2,18,36]",2310,30030,16,1,11,24,4,3,2,(5),0.3333333333333333,3,0.3333333333333333
quad_alt_1836,"[0,2,18,36]",2310,30030,16,1,11,24,128,3,2,(8),0.3333333333333333,3,0.3333333333333333
quad_alt_1836,"[0,2,18,36]",2310,30030,16,1,11,24,132,4,3,(9),0.25,4,0.5
quad_alt_1836,"[0,2,18,36]",2310,30030,16,1,11,25,8,3,2,(5),0.3333333333333333,3,0.3333333333333333
quad_alt_1836,"[0,2,18,36]",2310,30030,16,1,11,25,256,3,2,(8),0.3333333333333333,3,0.3333333333333333
quad_alt_1836,"[0,2,18,36]",2310,30030,16,1,11,25,264,4,3,(9),0.25,4,0.5
quad_alt_1836,"[0,2,18,36]",2310,30030,16,1,11,26,16,3,2,(5),0.3333333333333333,3,0.3333333333333333
quad_alt_1836,"[0,2,18,36]",2310,30030,16,1,11,26,512,3,2,(8),0.3333333333333333,3,0.3333333333333333
quad_alt_1836,"[0,2,18,36]",2310,30030,16,1,11,26,528,4,3,(9),0.25,4,0.5
quad_alt_1836,"[0,2,18,36]",2310,30030,16,1,11,27,32,3,2,(5),0.3333333333333333,3,0.3333333333333333
quad_alt_1836,"[0,2,18,36]",2310,30030,16,1,11,27,1024,3,2,(8),0.3333333333333333,3,0.3333333333333333
quad_alt_1836,"[0,2,18,36]",2310,30030,16,1,11,27,1056,4,3,(9),0.25,4,0.5
quad_alt_1836,"[0,2,18,36]",2310,30030,16,1,11,28,64,3,2,(5),0.3333333333333333,3,0.3333333333333333
quad_alt_1836,"[0,2,18,36]",2310,30030,16,1,11,28,2048,3,2,(8),0.3333333333333333,3,0.3333333333333333
quad_alt_1836,"[0,2,18,36]",2310,30030,16,1,11,28,2112,4,3,(9),0.25,4,0.5
quad_alt_1836,"[0,2,18,36]",2310,30030,16,1,11,29,128,3,2,(5),0.3333333333333333,3,0.3333333333333333
quad_alt_1836,"[0,2,18,36]",2310,30030,16,1,11,29,4096,3,2,(8),0.3333333333333333,3,0.3333333333333333
quad_alt_1836,"[0,2,18,36]",2310,30030,16,1,11,29,4224,4,3,(9),0.25,4,0.5
quad_alt_1836,"[0,2,18,36]",2310,30030,16,1,11,30,256,3,2,(5),0.3333333333333333,3,0.3333333333333333
quad_alt_1836,"[0,2,18,36]",2310,30030,16,1,11,30,8192,3,2,(8),0.3333333333333333,3,0.3333333333333333
quad_alt_1836,"[0,2,18,36]",2310,30030,16,1,11,30,8448,4,3,(9),0.25,4,0.5
quad_alt_1836,"[0,2,18,36]",2310,30030,16,1,11,31,0,1,2,(7),1.0,1,0.0
quad_alt_1836,"[0,2,18,36]",2310,30030,16,1,11,31,512,3,4,(5),0.3333333333333333,3,0.3333333333333333
quad_alt_1836,"[0,2,18,36]",2310,30030,16,1,11,31,16384,3,4,(8),0.3333333333333333,3,0.3333333333333333
quad_alt_1836,"[0,2,18,36]",2310,30030,16,1,11,31,16896,4,6,(9),0.25,4,0.5
quad_alt_1836,"[0,2,18,36]",2310,30030,16,1,11,32,1,3,2,(8),0.3333333333333333,3,0.3333333333333333
quad_alt_1836,"[0,2,18,36]",2310,30030,16,1,11,32,1024,3,2,(9),0.3333333333333333,3,0.3333333333333333
quad_alt_1836,"[0,2,18,36]",2310,30030,16,1,11,32,1025,4,4,(6),0.25,4,0.5
quad_alt_1836,"[0,2,18,36]",2310,30030,16,1,11,33,2,3,2,(8),0.3333333333333333,3,0.3333333333333333
quad_alt_1836,"[0,2,18,36]",2310,30030,16,1,11,33,2048,3,2,(9),0.3333333333333333,3,0.3333333333333333
quad_alt_1836,"[0,2,18,36]",2310,30030,16,1,11,33,2050,4,4,(6),0.25,4,0.5
quad_alt_1836,"[0,2,18,36]",2310,30030,16,1,11,34,4,3,2,(8),0.3333333333333333,3,0.3333333333333333
quad_alt_1836,"[0,2,18,36]",2310,30030,16,1,11,34,4096,3,2,(9),0.3333333333333333,3,0.3333333333333333
quad_alt_1836,"[0,2,18,36]",2310,30030,16,1,11,34,4100,4,4,(6),0.25,4,0.5
quad_alt_3854,"[0,2,38,54]",2310,30030,26,1,11,0,32768,2,2,(4),0.5,2,0.5
quad_alt_3854,"[0,2,38,54]",2310,30030,26,1,11,0,1048576,2,2,(8),0.5,2,0.0
quad_alt_3854,"[0,2,38,54]",2310,30030,26,1,11,0,1081344,5,3,(9),0.2,5,0.6
quad_alt_3854,"[0,2,38,54]",2310,30030,26,1,11,1,65536,2,2,(4),0.5,2,0.5
quad_alt_3854,"[0,2,38,54]",2310,30030,26,1,11,1,2097152,2,2,(8),0.5,2,0.0
quad_alt_3854,"[0,2,38,54]",2310,30030,26,1,11,1,2162688,5,3,(9),0.2,5,0.6
quad_alt_3854,"[0,2,38,54]",2310,30030,26,1,11,2,131072,2,2,(4),0.5,2,0.5
quad_alt_3854,"[0,2,38,54]",2310,30030,26,1,11,2,4194304,2,2,(8),0.5,2,0.0
quad_alt_3854,"[0,2,38,54]",2310,30030,26,1,11,2,4325376,5,3,(9),0.2,5,0.6
quad_alt_3854,"[0,2,38,54]",2310,30030,26,1,11,3,262144,2,2,(4),0.5,2,0.5
quad_alt_3854,"[0,2,38,54]",2310,30030,26,1,11,3,8388608,2,2,(8),0.5,2,0.0
quad_alt_3854,"[0,2,38,54]",2310,30030,26,1,11,3,8650752,5,3,(9),0.2,5,0.6
quad_alt_3854,"[0,2,38,54]",2310,30030,26,1,11,4,524288,2,2,(4),0.5,2,0.5
quad_alt_3854,"[0,2,38,54]",2310,30030,26,1,11,4,16777216,2,2,(8),0.5,2,0.0
quad_alt_3854,"[0,2,38,54]",2310,30030,26,1,11,4,17301504,5,3,(9),0.2,5,0.6
quad_alt_3854,"[0,2,38,54]",2310,30030,26,1,11,5,1048576,7,2,(9),0.14285714285714285,7,0.5714285714285714
quad_alt_3854,"[0,2,38,54]",2310,30030,26,1,11,6,2097152,7,2,(9),0.14285714285714285,7,0.5714285714285714
quad_alt_3854,"[0,2,38,54]",2310,30030,26,1,11,7,4194304,7,2,(9),0.14285714285714285,7,0.5714285714285714
quad_alt_3854,"[0,2,38,54]",2310,30030,26,1,11,8,8388608,7,2,(9),0.14285714285714285,7,0.5714285714285714
quad_alt_3854,"[0,2,38,54]",2310,30030,26,1,11,9,0,4,2,(8),0.25,4,0.0
quad_alt_3854,"[0,2,38,54]",2310,30030,26,1,11,9,16777216,7,4,(9),0.14285714285714285,7,0.5714285714285714
quad_alt_3854,"[0,2,38,54]",2310,30030,26,1,11,10,1,7,2,(8),0.14285714285714285,7,0.14285714285714285
quad_alt_3854,"[0,2,38,54]",2310,30030,26,1,11,11,2,7,2,(8),0.14285714285714285,7,0.14285714285714285
quad_alt_3854,"[0,2,38,54]",2310,30030,26,1,11,12,4,7,2,(8),0.14285714285714285,7,0.14285714285714285
quad_alt_3854,"[0,2,38,54]",2310,30030,26,1,11,13,8,7,2,(8),0.14285714285714285,7,0.14285714285714285
quad_alt_3854,"[0,2,38,54]",2310,30030,26,1,11,14,0,4,2,(9),0.25,4,0.75
quad_alt_3854,"[0,2,38,54]",2310,30030,26,1,11,14,16,7,4,(8),0.14285714285714285,7,0.14285714285714285
quad_alt_3854,"[0,2,38,54]",2310,30030,26,1,11,15,1,2,2,(6),0.5,2,0.5
quad_alt_3854,"[0,2,38,54]",2310,30030,26,1,11,15,32,2,2,(4),0.5,2,0.0
quad_alt_3854,"[0,2,38,54]",2310,30030,26,1,11,15,33,5,3,(8),0.2,5,0.2
quad_alt_3854,"[0,2,38,54]",2310,30030,26,1,11,16,2,2,2,(6),0.5,2,0.5
quad_alt_3854,"[0,2,38,54]",2310,30030,26,1,11,16,64,2,2,(4),0.5,2,0.0
quad_alt_3854,"[0,2,38,54]",2310,30030,26,1,11,16,66,5,3,(8),0.2,5,0.2
quad_alt_3854,"[0,2,38,54]",2310,30030,26,1,11,17,4,2,2,(6),0.5,2,0.5
quad_alt_3854,"[0,2,38,54]",2310,30030,26,1,11,17,128,2,2,(4),0.5,2,0.0
quad_alt_3854,"[0,2,38,54]",2310,30030,26,1,11,17,132,5,3,(8),0.2,5,0.2
quad_alt_3854,"[0,2,38,54]",2310,30030,26,1,11,18,8,2,2,(6),0.5,2,0.5
quad_alt_3854,"[0,2,38,54]",2310,30030,26,1,11,18,256,2,2,(4),0.5,2,0.0
quad_alt_3854,"[0,2,38,54]",2310,30030,26,1,11,18,264,5,3,(8),0.2,5,0.2
quad_alt_3854,"[0,2,38,54]",2310,30030,26,1,11,19,0,2,2,(9),0.5,2,1.0
quad_alt_3854,"[0,2,38,54]",2310,30030,26,1,11,19,16,2,4,(6),0.5,2,0.5
quad_alt_3854,"[0,2,38,54]",2310,30030,26,1,11,19,512,2,4,(4),0.5,2,0.0
quad_alt_3854,"[0,2,38,54]",2310,30030,26,1,11,19,528,5,6,(8),0.2,5,0.2
quad_alt_3854,"[0,2,38,54]",2310,30030,26,1,11,20,1,1,2,(9),1.0,1,1.0
quad_alt_3854,"[0,2,38,54]",2310,30030,26,1,11,20,32,1,2,(6),1.0,1,0.0
quad_alt_3854,"[0,2,38,54]",2310,30030,26,1,11,20,33,1,3,(0),1.0,1,1.0
quad_alt_3854,"[0,2,38,54]",2310,30030,26,1,11,20,1024,1,2,(4),1.0,1,0.0
quad_alt_3854,"[0,2,38,54]",2310,30030,26,1,11,20,1025,1,3,(3),1.0,1,0.0
quad_alt_3854,"[0,2,38,54]",2310,30030,26,1,11,20,1056,1,3,(7),1.0,1,0.0
quad_alt_3854,"[0,2,38,54]",2310,30030,26,1,11,20,1057,4,4,(8),0.25,4,0.25
quad_alt_3854,"[0,2,38,54]",2310,30030,26,1,11,21,2,1,2,(9),1.0,1,1.0
quad_alt_3854,"[0,2,38,54]",2310,30030,26,1,11,21,64,1,2,(6),1.0,1,0.0
quad_alt_3854,"[0,2,38,54]",2310,30030,26,1,11,21,66,1,3,(0),1.0,1,1.0
quad_alt_3854,"[0,2,38,54]",2310,30030,26,1,11,21,2048,1,2,(4),1.0,1,0.0
quad_alt_3854,"[0,2,38,54]",2310,30030,26,1,11,21,2050,1,3,(3),1.0,1,0.0
quad_alt_3854,"[0,2,38,54]",2310,30030,26,1,11,21,2112,1,3,(7),1.0,1,0.0
quad_alt_3854,"[0,2,38,54]",2310,30030,26,1,11,21,2114,4,4,(8),0.25,4,0.25
quad_alt_3854,"[0,2,38,54]",2310,30030,26,1,11,22,4,1,2,(9),1.0,1,1.0
quad_alt_3854,"[0,2,38,54]",2310,30030,26,1,11,22,128,1,2,(6),1.0,1,0.0
quad_alt_3854,"[0,2,38,54]",2310,30030,26,1,11,22,132,1,3,(0),1.0,1,1.0
quad_alt_3854,"[0,2,38,54]",2310,30030,26,1,11,22,4096,1,2,(4),1.0,1,0.0
quad_alt_3854,"[0,2,38,54]",2310,30030,26,1,11,22,4100,1,3,(3),1.0,1,0.0
quad_alt_3854,"[0,2,38,54]",2310,30030,26,1,11,22,4224,1,3,(7),1.0,1,0.0
quad_alt_3854,"[0,2,38,54]",2310,30030,26,1,11,22,4228,4,4,(8),0.25,4,0.25
quad_alt_3854,"[0,2,38,54]",2310,30030,26,1,11,23,8,1,2,(9),1.0,1,1.0
quad_alt_3854,"[0,2,38,54]",2310,30030,26,1,11,23,256,1,2,(6),1.0,1,0.0
quad_alt_3854,"[0,2,38,54]",2310,30030,26,1,11,23,264,1,3,(0),1.0,1,1.0
quad_alt_3854,"[0,2,38,54]",2310,30030,26,1,11,23,8192,1,2,(4),1.0,1,0.0
quad_alt_3854,"[0,2,38,54]",2310,30030,26,1,11,23,8200,1,3,(3),1.0,1,0.0
quad_alt_3854,"[0,2,38,54]",2310,30030,26,1,11,23,8448,1,3,(7),1.0,1,0.0
quad_alt_3854,"[0,2,38,54]",2310,30030,26,1,11,23,8456,4,4,(8),0.25,4,0.25
quad_alt_3854,"[0,2,38,54]",2310,30030,26,1,11,24,16,1,2,(9),1.0,1,1.0
quad_alt_3854,"[0,2,38,54]",2310,30030,26,1,11,24,512,1,2,(6),1.0,1,0.0
quad_alt_3854,"[0,2,38,54]",2310,30030,26,1,11,24,528,1,3,(0),1.0,1,1.0
quad_alt_3854,"[0,2,38,54]",2310,30030,26,1,11,24,16384,1,2,(4),1.0,1,0.0
quad_alt_3854,"[0,2,38,54]",2310,30030,26,1,11,24,16400,1,3,(3),1.0,1,0.0
quad_alt_3854,"[0,2,38,54]",2310,30030,26,1,11,24,16896,1,3,(7),1.0,1,0.0
quad_alt_3854,"[0,2,38,54]",2310,30030,26,1,11,24,16912,4,4,(8),0.25,4,0.25
quad_alt_3854,"[0,2,38,54]",2310,30030,26,1,11,25,32,1,2,(9),1.0,1,1.0
quad_alt_3854,"[0,2,38,54]",2310,30030,26,1,11,25,1024,1,2,(6),1.0,1,0.0
quad_alt_3854,"[0,2,38,54]",2310,30030,26,1,11,25,1056,1,3,(0),1.0,1,1.0
quad_alt_3854,"[0,2,38,54]",2310,30030,26,1,11,25,32768,1,2,(4),1.0,1,0.0
quad_alt_3854,"[0,2,38,54]",2310,30030,26,1,11,25,32800,1,3,(3),1.0,1,0.0
quad_alt_3854,"[0,2,38,54]",2310,30030,26,1,11,25,33792,1,3,(7),1.0,1,0.0
quad_alt_3854,"[0,2,38,54]",2310,30030,26,1,11,25,33824,4,4,(8),0.25,4,0.25
quad_alt_3854,"[0,2,38,54]",2310,30030,26,1,11,26,64,1,2,(9),1.0,1,1.0
quad_alt_3854,"[0,2,38,54]",2310,30030,26,1,11,26,2048,1,2,(6),1.0,1,0.0
quad_alt_3854,"[0,2,38,54]",2310,30030,26,1,11,26,2112,1,3,(0),1.0,1,1.0
quad_alt_3854,"[0,2,38,54]",2310,30030,26,1,11,26,65536,1,2,(4),1.0,1,0.0
quad_alt_3854,"[0,2,38,54]",2310,30030,26,1,11,26,65600,1,3,(3),1.0,1,0.0
quad_alt_3854,"[0,2,38,54]",2310,30030,26,1,11,26,67584,1,3,(7),1.0,1,0.0
quad_alt_3854,"[0,2,38,54]",2310,30030,26,1,11,26,67648,4,4,(8),0.25,4,0.25
quad_alt_3854,"[0,2,38,54]",2310,30030,26,1,11,27,128,1,2,(9),1.0,1,1.0
quad_alt_3854,"[0,2,38,54]",2310,30030,26,1,11,27,4096,1,2,(6),1.0,1,0.0
quad_alt_3854,"[0,2,38,54]",2310,30030,26,1,11,27,4224,1,3,(0),1.0,1,1.0
quad_alt_3854,"[0,2,38,54]",2310,30030,26,1,11,27,131072,1,2,(4),1.0,1,0.0
quad_alt_3854,"[0,2,38,54]",2310,30030,26,1,11,27,131200,1,3,(3),1.0,1,0.0
quad_alt_3854,"[0,2,38,54]",2310,30030,26,1,11,27,135168,1,3,(7),1.0,1,0.0
quad_alt_3854,"[0,2,38,54]",2310,30030,26,1,11,27,135296,4,4,(8),0.25,4,0.25
quad_alt_3854,"[0,2,38,54]",2310,30030,26,1,11,28,256,1,2,(9),1.0,1,1.0
quad_alt_3854,"[0,2,38,54]",2310,30030,26,1,11,28,8192,1,2,(6),1.0,1,0.0
quad_alt_3854,"[0,2,38,54]",2310,30030,26,1,11,28,8448,1,3,(0),1.0,1,1.0
quad_alt_3854,"[0,2,38,54]",2310,30030,26,1,11,28,262144,1,2,(4),1.0,1,0.0
quad_alt_3854,"[0,2,38,54]",2310,30030,26,1,11,28,262400,1,3,(3),1.0,1,0.0
quad_alt_3854,"[0,2,38,54]",2310,30030,26,1,11,28,270336,1,3,(7),1.0,1,0.0
quad_alt_3854,"[0,2,38,54]",2310,30030,26,1,11,28,270592,4,4,(8),0.25,4,0.25
quad_alt_3854,"[0,2,38,54]",2310,30030,26,1,11,29,512,1,2,(9),1.0,1,1.0
quad_alt_3854,"[0,2,38,54]",2310,30030,26,1,11,29,16384,1,2,(6),1.0,1,0.0
quad_alt_3854,"[0,2,38,54]",2310,30030,26,1,11,29,16896,1,3,(0),1.0,1,1.0
quad_alt_3854,"[0,2,38,54]",2310,30030,26,1,11,29,524288,1,2,(4),1.0,1,0.0
quad_alt_3854,"[0,2,38,54]",2310,30030,26,1,11,29,524800,1,3,(3),1.0,1,0.0
quad_alt_3854,"[0,2,38,54]",2310,30030,26,1,11,29,540672,1,3,(7),1.0,1,0.0
quad_alt_3854,"[0,2,38,54]",2310,30030,26,1,11,29,541184,4,4,(8),0.25,4,0.25
quad_alt_3854,"[0,2,38,54]",2310,30030,26,1,11,30,1024,1,2,(9),1.0,1,1.0
quad_alt_3854,"[0,2,38,54]",2310,30030,26,1,11,30,32768,1,2,(6),1.0,1,0.0
quad_alt_3854,"[0,2,38,54]",2310,30030,26,1,11,30,33792,1,3,(0),1.0,1,1.0
quad_alt_3854,"[0,2,38,54]",2310,30030,26,1,11,30,1048576,1,2,(4),1.0,1,0.0
quad_alt_3854,"[0,2,38,54]",2310,30030,26,1,11,30,1049600,1,3,(3),1.0,1,0.0
quad_alt_3854,"[0,2,38,54]",2310,30030,26,1,11,30,1081344,1,3,(7),1.0,1,0.0
quad_alt_3854,"[0,2,38,54]",2310,30030,26,1,11,30,1082368,4,4,(8),0.25,4,0.25
quad_alt_3854,"[0,2,38,54]",2310,30030,26,1,11,31,2048,1,2,(9),1.0,1,1.0
quad_alt_3854,"[0,2,38,54]",2310,30030,26,1,11,31,65536,1,2,(6),1.0,1,0.0
quad_alt_3854,"[0,2,38,54]",2310,30030,26,1,11,31,67584,1,3,(0),1.0,1,1.0
quad_alt_3854,"[0,2,38,54]",2310,30030,26,1,11,31,2097152,1,2,(4),1.0,1,0.0
quad_alt_3854,"[0,2,38,54]",2310,30030,26,1,11,31,2099200,1,3,(3),1.0,1,0.0
quad_alt_3854,"[0,2,38,54]",2310,30030,26,1,11,31,2162688,1,3,(7),1.0,1,0.0
quad_alt_3854,"[0,2,38,54]",2310,30030,26,1,11,31,2164736,4,4,(8),0.25,4,0.25
quad_alt_3854,"[0,2,38,54]",2310,30030,26,1,11,32,4096,1,2,(9),1.0,1,1.0
quad_alt_3854,"[0,2,38,54]",2310,30030,26,1,11,32,131072,1,2,(6),1.0,1,0.0
quad_alt_3854,"[0,2,38,54]",2310,30030,26,1,11,32,135168,1,3,(0),1.0,1,1.0
quad_alt_3854,"[0,2,38,54]",2310,30030,26,1,11,32,4194304,1,2,(4),1.0,1,0.0
quad_alt_3854,"[0,2,38,54]",2310,30030,26,1,11,32,4198400,1,3,(3),1.0,1,0.0
quad_alt_3854,"[0,2,38,54]",2310,30030,26,1,11,32,4325376,1,3,(7),1.0,1,0.0
quad_alt_3854,"[0,2,38,54]",2310,30030,26,1,11,32,4329472,4,4,(8),0.25,4,0.25
quad_alt_3854,"[0,2,38,54]",2310,30030,26,1,11,33,8192,1,2,(9),1.0,1,1.0
quad_alt_3854,"[0,2,38,54]",2310,30030,26,1,11,33,262144,1,2,(6),1.0,1,0.0
quad_alt_3854,"[0,2,38,54]",2310,30030,26,1,11,33,270336,1,3,(0),1.0,1,1.0
quad_alt_3854,"[0,2,38,54]",2310,30030,26,1,11,33,8388608,1,2,(4),1.0,1,0.0
quad_alt_3854,"[0,2,38,54]",2310,30030,26,1,11,33,8396800,1,3,(3),1.0,1,0.0
quad_alt_3854,"[0,2,38,54]",2310,30030,26,1,11,33,8650752,1,3,(7),1.0,1,0.0
quad_alt_3854,"[0,2,38,54]",2310,30030,26,1,11,33,8658944,4,4,(8),0.25,4,0.25
quad_alt_3854,"[0,2,38,54]",2310,30030,26,1,11,34,16384,1,2,(9),1.0,1,1.0
quad_alt_3854,"[0,2,38,54]",2310,30030,26,1,11,34,524288,1,2,(6),1.0,1,0.0
quad_alt_3854,"[0,2,38,54]",2310,30030,26,1,11,34,540672,1,3,(0),1.0,1,1.0
quad_alt_3854,"[0,2,38,54]",2310,30030,26,1,11,34,16777216,1,2,(4),1.0,1,0.0
quad_alt_3854,"[0,2,38,54]",2310,30030,26,1,11,34,16793600,1,3,(3),1.0,1,0.0
quad_alt_3854,"[0,2,38,54]",2310,30030,26,1,11,34,17301504,1,3,(7),1.0,1,0.0
quad_alt_3854,"[0,2,38,54]",2310,30030,26,1,11,34,17317888,4,4,(8),0.25,4,0.25
quad_alt_0406,"[0,2,4,6]",30030,510510,36,2,11 13,0,128,22,2,"(8,3)",0.045454545454545456,22,0.36363636363636365
quad_alt_0406,"[0,2,4,6]",30030,510510,36,2,11 13,0,4096,21,2,"(9,5)",0.047619047619047616,21,0.47619047619047616
quad_alt_0406,"[0,2,4,6]",30030,510510,36,2,11 13,0,4224,21,4,"(8,9)",0.047619047619047616,21,0.6666666666666666
quad_alt_0406,"[0,2,4,6]",30030,510510,36,2,11 13,0,131072,22,2,"(9,1)",0.045454545454545456,22,1.0
quad_alt_0406,"[0,2,4,6]",30030,510510,36,2,11 13,0,131200,20,3,"(6,9)",0.05,20,0.25
quad_alt_0406,"[0,2,4,6]",30030,510510,36,2,11 13,0,135168,21,4,"(9,9)",0.047619047619047616,21,0.5238095238095238
