case,variant,timestep,full_radius_mean,full_radius_std,subspace,subspace_radius_mean,subspace_radius_std,ratio_mean,ratio_std,direction_metric_mean,direction_metric_std,match_condition,success_condition,notes
D_failure,original_s42,13,1.33791757,0.17101212,h3,0.36733702,0.18318522,0.27314535,0.12828974,0.02992409,0.71633762,matched,failure,subspace=h3;t=13;n_samples=1543;full_cos_mean=-0.000001;h3_cos_mean=0.029924
D_failure,original_s42,13,1.33791757,0.17101212,h2,0.37086946,0.16971931,0.27594614,0.11813304,0.02992409,0.71633762,matched,failure,subspace=h2;t=13;n_samples=1543;full_cos_mean=-0.000001;h3_cos_mean=0.029924
D_failure,original_s42,13,1.33791757,0.17101212,block3_ang,0.7507242,0.21023613,0.55939066,0.12954201,0.02992409,0.71633762,matched,failure,subspace=block3_ang;t=13;n_samples=1543;full_cos_mean=-0.000001;h3_cos_mean=0.029924
D_failure,original_s42,14,1.34904194,0.16971582,full,1.34904194,0.16971582,1.0,0.0,-0.02274299,0.70115405,matched,failure,subspace=full;t=14;n_samples=1543;full_cos_mean=-0.000419;h3_cos_mean=-0.022743
D_failure,original_s42,14,1.34904194,0.16971582,h3,0.37601382,0.18492538,0.2773675,0.12796217,-0.02274299,0.70115405,matched,failure,subspace=h3;t=14;n_samples=1543;full_cos_mean=-0.000419;h3_cos_mean=-0.022743
D_failure,original_s42,14,1.34904194,0.16971582,h2,0.37515143,0.17671724,0.27589601,0.12152034,-0.02274299,0.70115405,matched,failure,subspace=h2;t=14;n_samples=1543;full_cos_mean=-0.000419;h3_cos_mean=-0.022743
D_failure,original_s42,14,1.34904194,0.16971582,block3_ang,0.75470197,0.2056725,0.55716956,0.12406119,-0.02274299,0.70115405,matched,failure,subspace=block3_ang;t=14;n_samples=1543;full_cos_mean=-0.000419;h3_cos_mean=-0.022743
D_failure,original_s42,15,1.34044468,0.16998744,full,1.34044468,0.16998744,1.0,0.0,-0.02715672,0.71394038,matched,failure,subspace=full;t=15;n_samples=1543;full_cos_mean=-0.004312;h3_cos_mean=-0.027157
D_failure,original_s42,15,1.34044468,0.16998744,h3,0.37305787,0.17991918,0.27631158,0.12462757,-0.02715672,0.71394038,matched,failure,subspace=h3;t=15;n_samples=1543;full_cos_mean=-0.004312;h3_cos_mean=-0.027157
D_failure,original_s42,15,1.34044468,0.16998744,h2,0.37211627,0.17265141,0.27675971,0.12211354,-0.02715672,0.71394038,matched,failure,subspace=h2;t=15;n_samples=1543;full_cos_mean=-0.004312;h3_cos_mean=-0.027157
D_failure,original_s42,15,1.34044468,0.16998744,block3_ang,0.74982834,0.20045383,0.5575949,0.12324067,-0.02715672,0.71394038,matched,failure,subspace=block3_ang;t=15;n_samples=1543;full_cos_mean=-0.004312;h3_cos_mean=-0.027157
D_failure,original_s42,16,1.3502152,0.16901888,full,1.3502152,0.16901888,1.0,0.0,0.00373461,0.72214973,matched,failure,subspace=full;t=16;n_samples=1543;full_cos_mean=0.005185;h3_cos_mean=0.003735
D_failure,original_s42,16,1.3502152,0.16901888,h3,0.38614655,0.18367413,0.28384274,0.12556674,0.00373461,0.72214973,matched,failure,subspace=h3;t=16;n_samples=1543;full_cos_mean=0.005185;h3_cos_mean=0.003735
D_failure,original_s42,16,1.3502152,0.16901888,h2,0.36891919,0.17761408,0.27131993,0.12176062,0.00373461,0.72214973,matched,failure,subspace=h2;t=16;n_samples=1543;full_cos_mean=0.005185;h3_cos_mean=0.003735
D_failure,original_s42,16,1.3502152,0.16901888,block3_ang,0.75643086,0.20746458,0.5579772,0.12502806,0.00373461,0.72214973,matched,failure,subspace=block3_ang;t=16;n_samples=1543;full_cos_mean=0.005185;h3_cos_mean=0.003735
D_failure,original_s42,17,1.34376168,0.16967206,full,1.34376168,0.16967206,1.0,0.0,-0.01369921,0.71206403,matched,failure,subspace=full;t=17;n_samples=1543;full_cos_mean=-0.003286;h3_cos_mean=-0.013699
D_failure,original_s42,17,1.34376168,0.16967206,h3,0.3710458,0.17814358,0.2741214,0.12190261,-0.01369921,0.71206403,matched,failure,subspace=h3;t=17;n_samples=1543;full_cos_mean=-0.003286;h3_cos_mean=-0.013699
D_failure,original_s42,17,1.34376168,0.16967206,h2,0.38339883,0.18328921,0.28253371,0.12658061,-0.01369921,0.71206403,matched,failure,subspace=h2;t=17;n_samples=1543;full_cos_mean=-0.003286;h3_cos_mean=-0.013699
D_failure,original_s42,17,1.34376168,0.16967206,block3_ang,0.75608861,0.20489624,0.55928814,0.11906544,-0.01369921,0.71206403,matched,failure,subspace=block3_ang;t=17;n_samples=1543;full_cos_mean=-0.003286;h3_cos_mean=-0.013699
D_failure,original_s42,18,1.34314585,0.16574427,full,1.34314585,0.16574427,1.0,0.0,-0.05248234,0.71340656,matched,failure,subspace=full;t=18;n_samples=1543;full_cos_mean=-0.008614;h3_cos_mean=-0.052482
D_failure,original_s42,18,1.34314585,0.16574427,h3,0.3741965,0.18725261,0.27625275,0.1286003,-0.05248234,0.71340656,matched,failure,subspace=h3;t=18;n_samples=1543;full_cos_mean=-0.008614;h3_cos_mean=-0.052482
D_failure,original_s42,18,1.34314585,0.16574427,h2,0.38031936,0.17205316,0.28188604,0.12107933,-0.05248234,0.71340656,matched,failure,subspace=h2;t=18;n_samples=1543;full_cos_mean=-0.008614;h3_cos_mean=-0.052482
D_failure,original_s42,18,1.34314585,0.16574427,block3_ang,0.75542331,0.19911434,0.56036222,0.12214635,-0.05248234,0.71340656,matched,failure,subspace=block3_ang;t=18;n_samples=1543;full_cos_mean=-0.008614;h3_cos_mean=-0.052482
D_failure,original_s42,19,1.3423332,0.17431007,full,1.3423332,0.17431007,1.0,0.0,-0.03079387,0.70383948,matched,failure,subspace=full;t=19;n_samples=1543;full_cos_mean=-0.007731;h3_cos_mean=-0.030794
D_failure,original_s42,19,1.3423332,0.17431007,h3,0.37837884,0.18292022,0.28034887,0.12616168,-0.03079387,0.70383948,matched,failure,subspace=h3;t=19;n_samples=1543;full_cos_mean=-0.007731;h3_cos_mean=-0.030794
D_failure,original_s42,19,1.3423332,0.17431007,h2,0.37251657,0.17744865,0.27640986,0.12479466,-0.03079387,0.70383948,matched,failure,subspace=h2;t=19;n_samples=1543;full_cos_mean=-0.007731;h3_cos_mean=-0.030794
D_failure,original_s42,19,1.3423332,0.17431007,block3_ang,0.75659269,0.20108689,0.56205535,0.12144624,-0.03079387,0.70383948,matched,failure,subspace=block3_ang;t=19;n_samples=1543;full_cos_mean=-0.007731;h3_cos_mean=-0.030794
D_failure,original_s42,20,1.33749509,0.16104652,full,1.33749509,0.16104652,1.0,0.0,-0.2783829,0.55335057,matched,failure,subspace=full;t=20;n_samples=1543;full_cos_mean=-0.033680;h3_cos_mean=-0.278383
D_failure,original_s42,20,1.33749509,0.16104652,h3,0.3718859,0.17758495,0.27658957,0.12504743,-0.2783829,0.55335057,matched,failure,subspace=h3;t=20;n_samples=1543;full_cos_mean=-0.033680;h3_cos_mean=-0.278383
D_failure,original_s42,20,1.33749509,0.16104652,h2,0.37811643,0.17552015,0.28083965,0.12301258,-0.2783829,0.55335057,matched,failure,subspace=h2;t=20;n_samples=1543;full_cos_mean=-0.033680;h3_cos_mean=-0.278383
D_failure,original_s42,20,1.33749509,0.16104652,block3_ang,0.74975026,0.20399693,0.5583654,0.12727211,-0.2783829,0.55335057,matched,failure,subspace=block3_ang;t=20;n_samples=1543;full_cos_mean=-0.033680;h3_cos_mean=-0.278383
D_success_mismatch,original_s42,0,2.44949007,2.4e-07,full,2.44949007,2.4e-07,1.0,0.0,1.0,0.0,mismatched,success,subspace=full;t=0;n_samples=509;full_cos_mean=1.000000;h3_cos_mean=1.000000
D_success_mismatch,original_s42,0,2.44949007,2.4e-07,h3,1.0,0.0,0.40824828,0.0,1.0,0.0,mismatched,success,subspace=h3;t=0;n_samples=509;full_cos_mean=1.000000;h3_cos_mean=1.000000
D_success_mismatch,original_s42,0,2.44949007,2.4e-07,h2,1.0,2e-08,0.40824828,1e-08,1.0,0.0,mismatched,success,subspace=h2;t=0;n_samples=509;full_cos_mean=1.000000;h3_cos_mean=1.000000
D_success_mismatch,original_s42,0,2.44949007,2.4e-07,block3_ang,1.73205066,1.2e-07,0.70710665,1.2e-07,1.0,0.0,mismatched,success,subspace=block3_ang;t=0;n_samples=509;full_cos_mean=1.000000;h3_cos_mean=1.000000
D_success_mismatch,original_s42,1,1.40974116,0.20780346,full,1.40974116,0.20780346,1.0,0.0,-0.06751609,0.69798064,mismatched,success,subspace=full;t=1;n_samples=509;full_cos_mean=0.019720;h3_cos_mean=-0.067516
D_success_mismatch,original_s42,1,1.40974116,0.20780346,h3,0.42591494,0.19378342,0.29980367,0.12377432,-0.06751609,0.69798064,mismatched,success,subspace=h3;t=1;n_samples=509;full_cos_mean=0.019720;h3_cos_mean=-0.067516
D_success_mismatch,original_s42,1,1.40974116,0.20780346,h2,0.42126641,0.18924291,0.29578105,0.11968127,-0.06751609,0.69798064,mismatched,success,subspace=h2;t=1;n_samples=509;full_cos_mean=0.019720;h3_cos_mean=-0.067516
D_success_mismatch,original_s42,1,1.40974116,0.20780346,block3_ang,0.85470408,0.22151423,0.60491318,0.12303751,-0.06751609,0.69798064,mismatched,success,subspace=block3_ang;t=1;n_samples=509;full_cos_mean=0.019720;h3_cos_mean=-0.067516
D_success_mismatch,original_s42,2,1.33867514,0.21119262,full,1.33867514,0.21119262,1.0,0.0,0.00614353,0.71460521,mismatched,success,subspace=full;t=2;n_samples=509;full_cos_mean=-0.049919;h3_cos_mean=0.006144
D_success_mismatch,original_s42,2,1.33867514,0.21119262,h3,0.3932822,0.19554004,0.29338077,0.13585189,0.00614353,0.71460521,mismatched,success,subspace=h3;t=2;n_samples=509;full_cos_mean=-0.049919;h3_cos_mean=0.006144
D_success_mismatch,original_s42,2,1.33867514,0.21119262,h2,0.40512466,0.17971101,0.30140689,0.12221558,0.00614353,0.71460521,mismatched,success,subspace=h2;t=2;n_samples=509;full_cos_mean=-0.049919;h3_cos_mean=0.006144
D_success_mismatch,original_s42,2,1.33867514,0.21119262,block3_ang,0.82412726,0.20626229,0.61744344,0.13072845,0.00614353,0.71460521,mismatched,success,subspace=block3_ang;t=2;n_samples=509;full_cos_mean=-0.049919;h3_cos_mean=0.006144
D_success_mismatch,original_s42,3,1.32829988,0.18376845,full,1.32829988,0.18376845,1.0,0.0,0.00915887,0.68444061,mismatched,success,subspace=full;t=3;n_samples=509;full_cos_mean=-0.019551;h3_cos_mean=0.009159
D_success_mismatch,original_s42,3,1.32829988,0.18376845,h3,0.3597483,0.18209635,0.2700116,0.12812354,0.00915887,0.68444061,mismatched,success,subspace=h3;t=3;n_samples=509;full_cos_mean=-0.019551;h3_cos_mean=0.009159
D_success_mismatch,original_s42,3,1.32829988,0.18376845,h2,0.39735422,0.16933641,0.29797384,0.1202633,0.00915887,0.68444061,mismatched,success,subspace=h2;t=3;n_samples=509;full_cos_mean=-0.019551;h3_cos_mean=0.009159
D_success_mismatch,original_s42,3,1.32829988,0.18376845,block3_ang,0.79679304,0.19935131,0.60142595,0.13348952,0.00915887,0.68444061,mismatched,success,subspace=block3_ang;t=3;n_samples=509;full_cos_mean=-0.019551;h3_cos_mean=0.009159
D_success_mismatch,original_s42,4,1.32795668,0.17600465,full,1.32795668,0.17600465,1.0,0.0,0.00798557,0.71143138,mismatched,success,subspace=full;t=4;n_samples=509;full_cos_mean=0.004369;h3_cos_mean=0.007986
D_success_mismatch,original_s42,4,1.32795668,0.17600465,h3,0.37032127,0.191026,0.27694371,0.13471237,0.00798557,0.71143138,mismatched,success,subspace=h3;t=4;n_samples=509;full_cos_mean=0.004369;h3_cos_mean=0.007986
D_success_mismatch,original_s42,4,1.32795668,0.17600465,h2,0.38341731,0.16852221,0.28781277,0.1189006,0.00798557,0.71143138,mismatched,success,subspace=h2;t=4;n_samples=509;full_cos_mean=0.004369;h3_cos_mean=0.007986
D_success_mismatch,original_s42,4,1.32795668,0.17600465,block3_ang,0.79241633,0.2011621,0.5971446,0.13256717,0.00798557,0.71143138,mismatched,success,subspace=block3_ang;t=4;n_samples=509;full_cos_mean=0.004369;h3_cos_mean=0.007986
D_success_mismatch,original_s42,5,1.32978916,0.18012488,full,1.32978916,0.18012488,1.0,0.0,-0.06084425,0.72609144,mismatched,success,subspace=full;t=5;n_samples=509;full_cos_mean=-0.002547;h3_cos_mean=-0.060844
D_success_mismatch,original_s42,5,1.32978916,0.18012488,h3,0.35433605,0.17585252,0.26798892,0.13108891,-0.06084425,0.72609144,mismatched,success,subspace=h3;t=5;n_samples=509;full_cos_mean=-0.002547;h3_cos_mean=-0.060844
D_success_mismatch,original_s42,5,1.32978916,0.18012488,h2,0.38953367,0.18026239,0.2916728,0.12644538,-0.06084425,0.72609144,mismatched,success,subspace=h2;t=5;n_samples=509;full_cos_mean=-0.002547;h3_cos_mean=-0.060844
D_success_mismatch,original_s42,5,1.32978916,0.18012488,block3_ang,0.78488392,0.19906634,0.5916332,0.13487342,-0.06084425,0.72609144,mismatched,success,subspace=block3_ang;t=5;n_samples=509;full_cos_mean=-0.002547;h3_cos_mean=-0.060844
D_success_mismatch,original_s42,6,1.33873069,0.16671702,full,1.33873069,0.16671702,1.0,0.0,0.02536893,0.68078357,mismatched,success,subspace=full;t=6;n_samples=509;full_cos_mean=-0.008503;h3_cos_mean=0.025369
D_success_mismatch,original_s42,6,1.33873069,0.16671702,h3,0.36873192,0.18789139,0.27494663,0.13459958,0.02536893,0.68078357,mismatched,success,subspace=h3;t=6;n_samples=509;full_cos_mean=-0.008503;h3_cos_mean=0.025369
D_success_mismatch,original_s42,6,1.33873069,0.16671702,h2,0.39555189,0.18109202,0.29386833,0.12927021,0.02536893,0.68078357,mismatched,success,subspace=h2;t=6;n_samples=509;full_cos_mean=-0.008503;h3_cos_mean=0.025369
D_success_mismatch,original_s42,6,1.33873069,0.16671702,block3_ang,0.80377871,0.19622016,0.60042572,0.12796178,0.02536893,0.68078357,mismatched,success,subspace=block3_ang;t=6;n_samples=509;full_cos_mean=-0.008503;h3_cos_mean=0.025369
D_success_mismatch,original_s42,7,1.34271872,0.17217624,full,1.34271872,0.17217624,1.0,0.0,-0.01926098,0.70069575,mismatched,success,subspace=full;t=7;n_samples=509;full_cos_mean=0.014992;h3_cos_mean=-0.019261
D_success_mismatch,original_s42,7,1.34271872,0.17217624,h3,0.38477895,0.17752025,0.28480887,0.1213235,-0.01926098,0.70069575,mismatched,success,subspace=h3;t=7;n_samples=509;full_cos_mean=0.014992;h3_cos_mean=-0.019261
D_success_mismatch,original_s42,7,1.34271872,0.17217624,h2,0.37846521,0.18038632,0.27938369,0.12579393,-0.01926098,0.70069575,mismatched,success,subspace=h2;t=7;n_samples=509;full_cos_mean=0.014992;h3_cos_mean=-0.019261
D_success_mismatch,original_s42,7,1.34271872,0.17217624,block3_ang,0.79206812,0.21392615,0.58781457,0.13436843,-0.01926098,0.70069575,mismatched,success,subspace=block3_ang;t=7;n_samples=509;full_cos_mean=0.014992;h3_cos_mean=-0.019261
D_success_mismatch,original_s42,8,1.33884609,0.1605636,full,1.33884609,0.1605636,1.0,0.0,0.01422725,0.70213944,mismatched,success,subspace=full;t=8;n_samples=509;full_cos_mean=-0.002110;h3_cos_mean=0.014227
D_success_mismatch,original_s42,8,1.33884609,0.1605636,h3,0.35745957,0.1878233,0.26473823,0.13210744,0.01422725,0.70213944,mismatched,success,subspace=h3;t=8;n_samples=509;full_cos_mean=-0.002110;h3_cos_mean=0.014227
D_success_mismatch,original_s42,8,1.33884609,0.1605636,h2,0.36562341,0.17140676,0.27208596,0.12154106,0.01422725,0.70213944,mismatched,success,subspace=h2;t=8;n_samples=509;full_cos_mean=-0.002110;h3_cos_mean=0.014227
D_success_mismatch,original_s42,8,1.33884609,0.1605636,block3_ang,0.75334471,0.21663278,0.5605253,0.13758598,0.01422725,0.70213944,mismatched,success,subspace=block3_ang;t=8;n_samples=509;full_cos_mean=-0.002110;h3_cos_mean=0.014227
D_success_mismatch,original_s42,9,1.33346105,0.17386833,full,1.33346105,0.17386833,1.0,0.0,0.0107176,0.69689196,mismatched,success,subspace=full;t=9;n_samples=509;full_cos_mean=0.000394;h3_cos_mean=0.010718
D_success_mismatch,original_s42,9,1.33346105,0.17386833,h3,0.3706854,0.17948675,0.27536792,0.12235268,0.0107176,0.69689196,mismatched,success,subspace=h3;t=9;n_samples=509;full_cos_mean=0.000394;h3_cos_mean=0.010718
D_success_mismatch,original_s42,9,1.33346105,0.17386833,h2,0.40024826,0.17680089,0.2987102,0.12700689,0.0107176,0.69689196,mismatched,success,subspace=h2;t=9;n_samples=509;full_cos_mean=0.000394;h3_cos_mean=0.010718
D_success_mismatch,original_s42,9,1.33346105,0.17386833,block3_ang,0.77189952,0.20878543,0.57678187,0.12663309,0.0107176,0.69689196,mismatched,success,subspace=block3_ang;t=9;n_samples=509;full_cos_mean=0.000394;h3_cos_mean=0.010718
D_success_mismatch,original_s42,10,1.32994163,0.1699395,full,1.32994163,0.1699395,1.0,0.0,-0.02312681,0.67135978,mismatched,success,subspace=full;t=10;n_samples=509;full_cos_mean=-0.017863;h3_cos_mean=-0.023127
D_success_mismatch,original_s42,10,1.32994163,0.1699395,h3,0.37328333,0.17460613,0.27942452,0.1217951,-0.02312681,0.67135978,mismatched,success,subspace=h3;t=10;n_samples=509;full_cos_mean=-0.017863;h3_cos_mean=-0.023127
D_success_mismatch,original_s42,10,1.32994163,0.1699395,h2,0.37798837,0.18097419,0.28304508,0.12989382,-0.02312681,0.67135978,mismatched,success,subspace=h2;t=10;n_samples=509;full_cos_mean=-0.017863;h3_cos_mean=-0.023127
D_success_mismatch,original_s42,10,1.32994163,0.1699395,block3_ang,0.74896902,0.20274855,0.56137145,0.12745537,-0.02312681,0.67135978,mismatched,success,subspace=block3_ang;t=10;n_samples=509;full_cos_mean=-0.017863;h3_cos_mean=-0.023127
D_success_mismatch,original_s42,11,1.32277036,0.17254157,full,1.32277036,0.17254157,1.0,0.0,-0.04986651,0.70326585,mismatched,success,subspace=full;t=11;n_samples=509;full_cos_mean=-0.016116;h3_cos_mean=-0.049867
D_success_mismatch,original_s42,11,1.32277036,0.17254157,h3,0.35924903,0.17869629,0.27030793,0.12604204,-0.04986651,0.70326585,mismatched,success,subspace=h3;t=11;n_samples=509;full_cos_mean=-0.016116;h3_cos_mean=-0.049867
D_success_mismatch,original_s42,11,1.32277036,0.17254157,h2,0.35622564,0.16494977,0.26749879,0.11646625,-0.04986651,0.70326585,mismatched,success,subspace=h2;t=11;n_samples=509;full_cos_mean=-0.016116;h3_cos_mean=-0.049867
D_success_mismatch,original_s42,11,1.32277036,0.17254157,block3_ang,0.73979175,0.19363216,0.55782604,0.12078104,-0.04986651,0.70326585,mismatched,success,subspace=block3_ang;t=11;n_samples=509;full_cos_mean=-0.016116;h3_cos_mean=-0.049867
D_success_mismatch,original_s42,12,1.32960057,0.16210325,full,1.32960057,0.16210325,1.0,0.0,0.02223615,0.73994064,mismatched,success,subspace=full;t=12;n_samples=509;full_cos_mean=0.009716;h3_cos_mean=0.022236
D_success_mismatch,original_s42,12,1.32960057,0.16210325,h3,0.36845562,0.18311554,0.27489552,0.12650008,0.02223615,0.73994064,mismatched,success,subspace=h3;t=12;n_samples=509;full_cos_mean=0.009716;h3_cos_mean=0.022236
D_success_mismatch,original_s42,12,1.32960057,0.16210325,h2,0.36577871,0.17861038,0.27400577,0.12776431,0.02223615,0.73994064,mismatched,success,subspace=h2;t=12;n_samples=509;full_cos_mean=0.009716;h3_cos_mean=0.022236
D_success_mismatch,original_s42,12,1.32960057,0.16210325,block3_ang,0.73977178,0.19875389,0.5545249,0.12255118,0.02223615,0.73994064,mismatched,success,subspace=block3_ang;t=12;n_samples=509;full_cos_mean=0.009716;h3_cos_mean=0.022236
D_success_mismatch,original_s42,13,1.32621479,0.16866101,full,1.32621479,0.16866101,1.0,0.0,0.03942175,0.71489966,mismatched,success,subspace=full;t=13;n_samples=509;full_cos_mean=0.005154;h3_cos_mean=0.039422
D_success_mismatch,original_s42,13,1.32621479,0.16866101,h3,0.36776379,0.17763095,0.27549163,0.12398332,0.03942175,0.71489966,mismatched,success,subspace=h3;t=13;n_samples=509;full_cos_mean=0.005154;h3_cos_mean=0.039422
D_success_mismatch,original_s42,13,1.32621479,0.16866101,h2,0.3561523,0.16759385,0.2675153,0.11788055,0.03942175,0.71489966,mismatched,success,subspace=h2;t=13;n_samples=509;full_cos_mean=0.005154;h3_cos_mean=0.039422
D_success_mismatch,original_s42,13,1.32621479,0.16866101,block3_ang,0.73450196,0.19959411,0.55206633,0.12355658,0.03942175,0.71489966,mismatched,success,subspace=block3_ang;t=13;n_samples=509;full_cos_mean=0.005154;h3_cos_mean=0.039422
D_success_mismatch,original_s42,14,1.33409536,0.18154593,full,1.33409536,0.18154593,1.0,0.0,0.0395661,0.71389735,mismatched,success,subspace=full;t=14;n_samples=509;full_cos_mean=0.003704;h3_cos_mean=0.039566
D_success_mismatch,original_s42,14,1.33409536,0.18154593,h3,0.3611348,0.18911359,0.26786295,0.12825257,0.0395661,0.71389735,mismatched,success,subspace=h3;t=14;n_samples=509;full_cos_mean=0.003704;h3_cos_mean=0.039566
D_success_mismatch,original_s42,14,1.33409536,0.18154593,h2,0.37455723,0.16986924,0.27810463,0.11662204,0.0395661,0.71389735,mismatched,success,subspace=h2;t=14;n_samples=509;full_cos_mean=0.003704;h3_cos_mean=0.039566
D_success_mismatch,original_s42,14,1.33409536,0.18154593,block3_ang,0.72488147,0.20154281,0.54040766,0.11969174,0.0395661,0.71389735,mismatched,success,subspace=block3_ang;t=14;n_samples=509;full_cos_mean=0.003704;h3_cos_mean=0.039566
D_success_mismatch,original_s42,15,1.33404338,0.17137621,full,1.33404338,0.17137621,1.0,0.0,0.01005139,0.71196723,mismatched,success,subspace=full;t=15;n_samples=509;full_cos_mean=0.014014;h3_cos_mean=0.010051
D_success_mismatch,original_s42,15,1.33404338,0.17137621,h3,0.37057111,0.18495718,0.27672961,0.13197781,0.01005139,0.71196723,mismatched,success,subspace=h3;t=15;n_samples=509;full_cos_mean=0.014014;h3_cos_mean=0.010051
D_success_mismatch,original_s42,15,1.33404338,0.17137621,h2,0.36994421,0.18722284,0.27527484,0.13072608,0.01005139,0.71196723,mismatched,success,subspace=h2;t=15;n_samples=509;full_cos_mean=0.014014;h3_cos_mean=0.010051
D_success_mismatch,original_s42,15,1.33404338,0.17137621,block3_ang,0.74231774,0.19684346,0.55478895,0.12046476,0.01005139,0.71196723,mismatched,success,subspace=block3_ang;t=15;n_samples=509;full_cos_mean=0.014014;h3_cos_mean=0.010051
D_success_mismatch,original_s42,16,1.32334995,0.17099901,full,1.32334995,0.17099901,1.0,0.0,-0.04783495,0.72870451,mismatched,success,subspace=full;t=16;n_samples=509;full_cos_mean=-0.001718;h3_cos_mean=-0.047835
D_success_mismatch,original_s42,16,1.32334995,0.17099901,h3,0.37262797,0.18904768,0.27975535,0.13334124,-0.04783495,0.72870451,mismatched,success,subspace=h3;t=16;n_samples=509;full_cos_mean=-0.001718;h3_cos_mean=-0.047835
D_success_mismatch,original_s42,16,1.32334995,0.17099901,h2,0.35035262,0.17355637,0.26359099,0.1217988,-0.04783495,0.72870451,mismatched,success,subspace=h2;t=16;n_samples=509;full_cos_mean=-0.001718;h3_cos_mean=-0.047835
D_success_mismatch,original_s42,16,1.32334995,0.17099901,block3_ang,0.71984828,0.20417419,0.54108119,0.12176524,-0.04783495,0.72870451,mismatched,success,subspace=block3_ang;t=16;n_samples=509;full_cos_mean=-0.001718;h3_cos_mean=-0.047835
D_success_mismatch,original_s42,17,1.31997263,0.17319131,full,1.31997263,0.17319131,1.0,0.0,0.01860316,0.71846646,mismatched,success,subspace=full;t=17;n_samples=509;full_cos_mean=0.005941;h3_cos_mean=0.018603
D_success_mismatch,original_s42,17,1.31997263,0.17319131,h3,0.37318814,0.1906558,0.27968508,0.13295725,0.01860316,0.71846646,mismatched,success,subspace=h3;t=17;n_samples=509;full_cos_mean=0.005941;h3_cos_mean=0.018603
D_success_mismatch,original_s42,17,1.31997263,0.17319131,h2,0.36893448,0.17379922,0.27772993,0.12156814,0.01860316,0.71846646,mismatched,success,subspace=h2;t=17;n_samples=509;full_cos_mean=0.005941;h3_cos_mean=0.018603
D_success_mismatch,original_s42,17,1.31997263,0.17319131,block3_ang,0.72471792,0.20396918,0.54668701,0.12434562,0.01860316,0.71846646,mismatched,success,subspace=block3_ang;t=17;n_samples=509;full_cos_mean=0.005941;h3_cos_mean=0.018603
D_success_mismatch,original_s42,18,1.33514869,0.17031214,full,1.33514869,0.17031214,1.0,0.0,0.02685222,0.71467137,mismatched,success,subspace=full;t=18;n_samples=509;full_cos_mean=0.025867;h3_cos_mean=0.026852
D_success_mismatch,original_s42,18,1.33514869,0.17031214,h3,0.35891706,0.1901089,0.26558933,0.12795378,0.02685222,0.71467137,mismatched,success,subspace=h3;t=18;n_samples=509;full_cos_mean=0.025867;h3_cos_mean=0.026852
D_success_mismatch,original_s42,18,1.33514869,0.17031214,h2,0.36008549,0.17746867,0.26863509,0.12453952,0.02685222,0.71467137,mismatched,success,subspace=h2;t=18;n_samples=509;full_cos_mean=0.025867;h3_cos_mean=0.026852
D_success_mismatch,original_s42,18,1.33514869,0.17031214,block3_ang,0.72009182,0.20399785,0.53639519,0.12219259,0.02685222,0.71467137,mismatched,success,subspace=block3_ang;t=18;n_samples=509;full_cos_mean=0.025867;h3_cos_mean=0.026852
D_success_mismatch,original_s42,19,1.35193074,0.16462623,full,1.35193074,0.16462623,1.0,0.0,-0.02648478,0.72592306,mismatched,success,subspace=full;t=19;n_samples=509;full_cos_mean=0.003379;h3_cos_mean=-0.026485
D_success_mismatch,original_s42,19,1.35193074,0.16462623,h3,0.37764993,0.19030619,0.27684352,0.13160704,-0.02648478,0.72592306,mismatched,success,subspace=h3;t=19;n_samples=509;full_cos_mean=0.003379;h3_cos_mean=-0.026485
D_success_mismatch,original_s42,19,1.35193074,0.16462623,h2,0.36175248,0.17472218,0.2662355,0.12015808,-0.02648478,0.72592306,mismatched,success,subspace=h2;t=19;n_samples=509;full_cos_mean=0.003379;h3_cos_mean=-0.026485
D_success_mismatch,original_s42,19,1.35193074,0.16462623,block3_ang,0.73596925,0.19407544,0.54385579,0.12273287,-0.02648478,0.72592306,mismatched,success,subspace=block3_ang;t=19;n_samples=509;full_cos_mean=0.003379;h3_cos_mean=-0.026485
D_success_mismatch,original_s42,20,1.32855439,0.17697938,full,1.32855439,0.17697938,1.0,0.0,0.89904368,0.09338184,mismatched,success,subspace=full;t=20;n_samples=509;full_cos_mean=0.094288;h3_cos_mean=0.899044
D_success_mismatch,original_s42,20,1.32855439,0.17697938,h3,0.37756792,0.17727247,0.28285959,0.1240347,0.89904368,0.09338184,mismatched,success,subspace=h3;t=20;n_samples=509;full_cos_mean=0.094288;h3_cos_mean=0.899044
D_success_mismatch,original_s42,20,1.32855439,0.17697938,h2,0.34870464,0.17279649,0.26196814,0.12382784,0.89904368,0.09338184,mismatched,success,subspace=h2;t=20;n_samples=509;full_cos_mean=0.094288;h3_cos_mean=0.899044
D_success_mismatch,original_s42,20,1.32855439,0.17697938,block3_ang,0.72068918,0.19086696,0.54135644,0.1177266,0.89904368,0.09338184,mismatched,success,subspace=block3_ang;t=20;n_samples=509;full_cos_mean=0.094288;h3_cos_mean=0.899044
D_failure_mismatch,original_s42,0,2.44948959,2.4e-07,full,2.44948959,2.4e-07,1.0,0.0,1.0,0.0,mismatched,failure,subspace=full;t=0;n_samples=1539;full_cos_mean=1.000000;h3_cos_mean=1.000000
