tuplet_name,offsets,parent_W,child_W,new_prime,visible_H_first,pre_threshold_H,parent_class_b,parent_class_spin,parent_class_frequency,parent_class_mass_fraction,child_future_classes_produced,extra_child_classes_produced,visible_after_additional_horizon_step
triplet,"[0,2,6]",510510,9699690,19,26,25,20,0000000100010000010000000,26,0.00030557677616501144,5,4,1
triplet,"[0,2,6]",510510,9699690,19,26,25,20,0000000100010000010001000,28,0.00032908268202385847,6,5,1
triplet,"[0,2,6]",510510,9699690,19,26,25,20,0000000100010000100000000,55,0.0006464124111182935,4,3,1
triplet,"[0,2,6]",510510,9699690,19,26,25,20,0000000100010000100001000,22,0.0002585649644473174,5,4,1
triplet,"[0,2,6]",510510,9699690,19,26,25,20,0000000100010000110000000,50,0.0005876476464711759,7,6,1
triplet,"[0,2,6]",510510,9699690,19,26,25,20,0000000100010000110001000,20,0.00023505905858847037,8,7,1
triplet,"[0,2,6]",510510,9699690,19,26,25,20,0010000000000000000000000,57,0.0006699183169771405,2,1,1
triplet,"[0,2,6]",510510,9699690,19,26,25,20,0010000000000000000001000,35,0.00041135335252982314,2,1,1
triplet,"[0,2,6]",510510,9699690,19,26,25,20,0010000000000000010000000,43,0.0005053769759652113,3,2,1
triplet,"[0,2,6]",510510,9699690,19,26,25,20,0010000000000000010001000,35,0.00041135335252982314,3,2,1
triplet,"[0,2,6]",510510,9699690,19,26,25,20,0010000000000000100000000,57,0.0006699183169771405,3,2,1
triplet,"[0,2,6]",510510,9699690,19,26,25,20,0010000000000000100001000,37,0.00043485925838867017,3,2,1
triplet,"[0,2,6]",510510,9699690,19,26,25,20,0010000000000000110000000,86,0.0010107539519304226,5,4,1
triplet,"[0,2,6]",510510,9699690,19,26,25,20,0010000000000000110001000,39,0.0004583651642475172,5,4,1
triplet,"[0,2,6]",510510,9699690,19,26,25,20,0010000000010000000000000,45,0.0005288828818240583,3,2,1
triplet,"[0,2,6]",510510,9699690,19,26,25,20,0010000000010000000001000,15,0.00017629429394135277,3,2,1
triplet,"[0,2,6]",510510,9699690,19,26,25,20,0010000000010000010000000,29,0.000340835634953282,5,4,1
triplet,"[0,2,6]",510510,9699690,19,26,25,20,0010000000010000010001000,15,0.00017629429394135277,5,4,1
triplet,"[0,2,6]",510510,9699690,19,26,25,20,0010000000010000100000000,57,0.0006699183169771405,4,3,1
triplet,"[0,2,6]",510510,9699690,19,26,25,20,0010000000010000100001000,55,0.0006464124111182935,4,3,1
triplet,"[0,2,6]",510510,9699690,19,26,25,20,0010000000010000110000000,20,0.00023505905858847037,7,6,1
triplet,"[0,2,6]",510510,9699690,19,26,25,20,0010000000010000110001000,15,0.00017629429394135277,7,6,1
triplet,"[0,2,6]",510510,9699690,19,26,25,20,0010000100000000000000000,59,0.0006934242228359875,3,2,1
triplet,"[0,2,6]",510510,9699690,19,26,25,20,0010000100000000000001000,44,0.0005171299288946348,3,2,1
triplet,"[0,2,6]",510510,9699690,19,26,25,20,0010000100000000010000000,26,0.00030557677616501144,4,3,1
triplet,"[0,2,6]",510510,9699690,19,26,25,20,0010000100000000010001000,42,0.0004936240230357877,4,3,1
triplet,"[0,2,6]",510510,9699690,19,26,25,20,0010000100000000100000000,24,0.0002820708703061644,4,3,1
triplet,"[0,2,6]",510510,9699690,19,26,25,20,0010000100000000100001000,40,0.00047011811717694073,4,3,1
triplet,"[0,2,6]",510510,9699690,19,26,25,20,0010000100000000110000000,26,0.00030557677616501144,6,5,1
triplet,"[0,2,6]",510510,9699690,19,26,25,20,0010000100000000110001000,30,0.00035258858788270555,6,5,1
triplet,"[0,2,6]",510510,9699690,19,26,25,20,0010000100010000000000000,55,0.0006464124111182935,4,3,1
triplet,"[0,2,6]",510510,9699690,19,26,25,20,0010000100010000000001000,36,0.0004231063054592466,4,3,1
triplet,"[0,2,6]",510510,9699690,19,26,25,20,0010000100010000010000000,32,0.0003760944937415526,6,5,1
triplet,"[0,2,6]",510510,9699690,19,26,25,20,0010000100010000010001000,24,0.0002820708703061644,6,5,1
triplet,"[0,2,6]",510510,9699690,19,26,25,20,0010000100010000100000000,42,0.0004936240230357877,5,4,1
triplet,"[0,2,6]",510510,9699690,19,26,25,21,0000000000000000000010000,45,0.0005288828818240583,2,1,1
triplet,"[0,2,6]",510510,9699690,19,26,25,21,0000000000000000100000000,36,0.0004231063054592466,2,1,1
triplet,"[0,2,6]",510510,9699690,19,26,25,21,0000000000000000100010000,54,0.00063465945818887,3,2,1
triplet,"[0,2,6]",510510,9699690,19,26,25,21,0000000000000001000000000,20,0.00023505905858847037,2,1,1
triplet,"[0,2,6]",510510,9699690,19,26,25,21,0000000000000001000010000,25,0.00029382382323558796,3,2,1
triplet,"[0,2,6]",510510,9699690,19,26,25,21,0000000000000001100000000,73,0.0008579655638479167,4,3,1
triplet,"[0,2,6]",510510,9699690,19,26,25,21,0000000000000001100010000,52,0.0006111535523300229,5,4,1
triplet,"[0,2,6]",510510,9699690,19,26,25,21,0000000000100000000000000,58,0.000681671269906564,2,1,1
triplet,"[0,2,6]",510510,9699690,19,26,25,21,0000000000100000000010000,53,0.0006229065052594465,3,2,1
triplet,"[0,2,6]",510510,9699690,19,26,25,21,0000000000100000100000000,37,0.00043485925838867017,4,3,1
triplet,"[0,2,6]",510510,9699690,19,26,25,21,0000000000100000100010000,49,0.0005758946935417523,5,4,1
triplet,"[0,2,6]",510510,9699690,19,26,25,21,0000000000100001000000000,30,0.00035258858788270555,3,2,1
triplet,"[0,2,6]",510510,9699690,19,26,25,21,0000000000100001000010000,39,0.0004583651642475172,4,3,1
triplet,"[0,2,6]",510510,9699690,19,26,25,21,0000000000100001100000000,46,0.0005406358347534819,6,5,1
triplet,"[0,2,6]",510510,9699690,19,26,25,21,0000000000100001100010000,29,0.000340835634953282,7,6,1
triplet,"[0,2,6]",510510,9699690,19,26,25,21,0000001000000000000000000,40,0.00047011811717694073,2,1,1
triplet,"[0,2,6]",510510,9699690,19,26,25,21,0000001000000000000010000,62,0.0007286830816242581,3,2,1
triplet,"[0,2,6]",510510,9699690,19,26,25,21,0000001000000000100000000,27,0.000317329729094435,3,2,1
triplet,"[0,2,6]",510510,9699690,19,26,25,21,0000001000000000100010000,41,0.0004818710701063642,4,3,1
triplet,"[0,2,6]",510510,9699690,19,26,25,21,0000001000000001000000000,19,0.00022330610565904683,3,2,1
triplet,"[0,2,6]",510510,9699690,19,26,25,21,0000001000000001000010000,22,0.0002585649644473174,4,3,1
triplet,"[0,2,6]",510510,9699690,19,26,25,21,0000001000000001100000000,35,0.00041135335252982314,5,4,1
triplet,"[0,2,6]",510510,9699690,19,26,25,21,0000001000000001100010000,55,0.0006464124111182935,6,5,1
triplet,"[0,2,6]",510510,9699690,19,26,25,21,0000001000100000000000000,76,0.0008932244226361873,3,2,1
triplet,"[0,2,6]",510510,9699690,19,26,25,21,0000001000100000000010000,62,0.0007286830816242581,4,3,1
triplet,"[0,2,6]",510510,9699690,19,26,25,21,0000001000100000100000000,26,0.00030557677616501144,5,4,1
triplet,"[0,2,6]",510510,9699690,19,26,25,21,0000001000100000100010000,28,0.00032908268202385847,6,5,1
triplet,"[0,2,6]",510510,9699690,19,26,25,21,0000001000100001000000000,55,0.0006464124111182935,4,3,1
triplet,"[0,2,6]",510510,9699690,19,26,25,21,0000001000100001000010000,22,0.0002585649644473174,5,4,1
triplet,"[0,2,6]",510510,9699690,19,26,25,21,0000001000100001100000000,50,0.0005876476464711759,7,6,1
triplet,"[0,2,6]",510510,9699690,19,26,25,21,0000001000100001100010000,20,0.00023505905858847037,8,7,1
triplet,"[0,2,6]",510510,9699690,19,26,25,21,0100000000000000000000000,57,0.0006699183169771405,2,1,1
triplet,"[0,2,6]",510510,9699690,19,26,25,21,0100000000000000000010000,35,0.00041135335252982314,2,1,1
triplet,"[0,2,6]",510510,9699690,19,26,25,21,0100000000000000100000000,43,0.0005053769759652113,3,2,1
triplet,"[0,2,6]",510510,9699690,19,26,25,21,0100000000000000100010000,35,0.00041135335252982314,3,2,1
triplet,"[0,2,6]",510510,9699690,19,26,25,21,0100000000000001000000000,57,0.0006699183169771405,3,2,1
triplet,"[0,2,6]",510510,9699690,19,26,25,21,0100000000000001000010000,37,0.00043485925838867017,3,2,1
triplet,"[0,2,6]",510510,9699690,19,26,25,21,0100000000000001100000000,86,0.0010107539519304226,5,4,1
triplet,"[0,2,6]",510510,9699690,19,26,25,21,0100000000000001100010000,39,0.0004583651642475172,5,4,1
triplet,"[0,2,6]",510510,9699690,19,26,25,21,0100000000100000000000000,45,0.0005288828818240583,3,2,1
triplet,"[0,2,6]",510510,9699690,19,26,25,21,0100000000100000000010000,15,0.00017629429394135277,3,2,1
triplet,"[0,2,6]",510510,9699690,19,26,25,21,0100000000100000100000000,29,0.000340835634953282,5,4,1
triplet,"[0,2,6]",510510,9699690,19,26,25,21,0100000000100000100010000,15,0.00017629429394135277,5,4,1
triplet,"[0,2,6]",510510,9699690,19,26,25,21,0100000000100001000000000,57,0.0006699183169771405,4,3,1
triplet,"[0,2,6]",510510,9699690,19,26,25,21,0100000000100001000010000,55,0.0006464124111182935,4,3,1
triplet,"[0,2,6]",510510,9699690,19,26,25,21,0100000000100001100000000,20,0.00023505905858847037,7,6,1
triplet,"[0,2,6]",510510,9699690,19,26,25,21,0100000000100001100010000,15,0.00017629429394135277,7,6,1
triplet,"[0,2,6]",510510,9699690,19,26,25,21,0100001000000000000000000,59,0.0006934242228359875,3,2,1
triplet,"[0,2,6]",510510,9699690,19,26,25,21,0100001000000000000010000,44,0.0005171299288946348,3,2,1
triplet,"[0,2,6]",510510,9699690,19,26,25,21,0100001000000000100000000,26,0.00030557677616501144,4,3,1
triplet,"[0,2,6]",510510,9699690,19,26,25,21,0100001000000000100010000,42,0.0004936240230357877,4,3,1
triplet,"[0,2,6]",510510,9699690,19,26,25,21,0100001000000001000000000,24,0.0002820708703061644,4,3,1
triplet,"[0,2,6]",510510,9699690,19,26,25,21,0100001000000001000010000,40,0.00047011811717694073,4,3,1
triplet,"[0,2,6]",510510,9699690,19,26,25,21,0100001000000001100000000,26,0.00030557677616501144,6,5,1
triplet,"[0,2,6]",510510,9699690,19,26,25,21,0100001000000001100010000,30,0.00035258858788270555,6,5,1
triplet,"[0,2,6]",510510,9699690,19,26,25,21,0100001000100000000000000,55,0.0006464124111182935,4,3,1
triplet,"[0,2,6]",510510,9699690,19,26,25,21,0100001000100000000010000,36,0.0004231063054592466,4,3,1
triplet,"[0,2,6]",510510,9699690,19,26,25,21,0100001000100000100000000,32,0.0003760944937415526,6,5,1
triplet,"[0,2,6]",510510,9699690,19,26,25,21,0100001000100000100010000,24,0.0002820708703061644,6,5,1
triplet,"[0,2,6]",510510,9699690,19,26,25,21,0100001000100001000000000,42,0.0004936240230357877,5,4,1
triplet,"[0,2,6]",510510,9699690,19,26,25,22,0000000000000000000100000,45,0.0005288828818240583,2,1,1
triplet,"[0,2,6]",510510,9699690,19,26,25,22,0000000000000001000000000,36,0.0004231063054592466,2,1,1
triplet,"[0,2,6]",510510,9699690,19,26,25,22,0000000000000001000100000,54,0.00063465945818887,3,2,1
triplet,"[0,2,6]",510510,9699690,19,26,25,22,0000000000000010000000000,20,0.00023505905858847037,2,1,1
triplet,"[0,2,6]",510510,9699690,19,26,25,22,0000000000000010000100000,25,0.00029382382323558796,3,2,1
triplet,"[0,2,6]",510510,9699690,19,26,25,22,0000000000000011000000000,73,0.0008579655638479167,4,3,1
triplet,"[0,2,6]",510510,9699690,19,26,25,22,0000000000000011000100000,52,0.0006111535523300229,5,4,1
triplet,"[0,2,6]",510510,9699690,19,26,25,22,0000000001000000000000000,58,0.000681671269906564,2,1,1
triplet,"[0,2,6]",510510,9699690,19,26,25,22,0000000001000000000100000,53,0.0006229065052594465,3,2,1
triplet,"[0,2,6]",510510,9699690,19,26,25,22,0000000001000001000000000,37,0.00043485925838867017,4,3,1
triplet,"[0,2,6]",510510,9699690,19,26,25,22,0000000001000001000100000,49,0.0005758946935417523,5,4,1
triplet,"[0,2,6]",510510,9699690,19,26,25,22,0000000001000010000000000,30,0.00035258858788270555,3,2,1
triplet,"[0,2,6]",510510,9699690,19,26,25,22,0000000001000010000100000,39,0.0004583651642475172,4,3,1
triplet,"[0,2,6]",510510,9699690,19,26,25,22,0000000001000011000000000,46,0.0005406358347534819,6,5,1
triplet,"[0,2,6]",510510,9699690,19,26,25,22,0000000001000011000100000,29,0.000340835634953282,7,6,1
triplet,"[0,2,6]",510510,9699690,19,26,25,22,0000010000000000000000000,40,0.00047011811717694073,2,1,1
triplet,"[0,2,6]",510510,9699690,19,26,25,22,0000010000000000000100000,62,0.0007286830816242581,3,2,1
triplet,"[0,2,6]",510510,9699690,19,26,25,22,0000010000000001000000000,27,0.000317329729094435,3,2,1
triplet,"[0,2,6]",510510,9699690,19,26,25,22,0000010000000001000100000,41,0.0004818710701063642,4,3,1
triplet,"[0,2,6]",510510,9699690,19,26,25,22,0000010000000010000000000,19,0.00022330610565904683,3,2,1
triplet,"[0,2,6]",510510,9699690,19,26,25,22,0000010000000010000100000,22,0.0002585649644473174,4,3,1
triplet,"[0,2,6]",510510,9699690,19,26,25,22,0000010000000011000000000,35,0.00041135335252982314,5,4,1
triplet,"[0,2,6]",510510,9699690,19,26,25,22,0000010000000011000100000,55,0.0006464124111182935,6,5,1
triplet,"[0,2,6]",510510,9699690,19,26,25,22,0000010001000000000000000,76,0.0008932244226361873,3,2,1
triplet,"[0,2,6]",510510,9699690,19,26,25,22,0000010001000000000100000,62,0.0007286830816242581,4,3,1
triplet,"[0,2,6]",510510,9699690,19,26,25,22,0000010001000001000000000,26,0.00030557677616501144,5,4,1
triplet,"[0,2,6]",510510,9699690,19,26,25,22,0000010001000001000100000,28,0.00032908268202385847,6,5,1
triplet,"[0,2,6]",510510,9699690,19,26,25,22,0000010001000010000000000,55,0.0006464124111182935,4,3,1
triplet,"[0,2,6]",510510,9699690,19,26,25,22,0000010001000010000100000,22,0.0002585649644473174,5,4,1
triplet,"[0,2,6]",510510,9699690,19,26,25,22,0000010001000011000000000,50,0.0005876476464711759,7,6,1
triplet,"[0,2,6]",510510,9699690,19,26,25,22,0000010001000011000100000,20,0.00023505905858847037,8,7,1
triplet,"[0,2,6]",510510,9699690,19,26,25,22,1000000000000000000000000,57,0.0006699183169771405,2,1,1
triplet,"[0,2,6]",510510,9699690,19,26,25,22,1000000000000000000100000,35,0.00041135335252982314,2,1,1
triplet,"[0,2,6]",510510,9699690,19,26,25,22,1000000000000001000000000,43,0.0005053769759652113,3,2,1
triplet,"[0,2,6]",510510,9699690,19,26,25,22,1000000000000001000100000,35,0.00041135335252982314,3,2,1
triplet,"[0,2,6]",510510,9699690,19,26,25,22,1000000000000010000000000,57,0.0006699183169771405,3,2,1
triplet,"[0,2,6]",510510,9699690,19,26,25,22,1000000000000010000100000,37,0.00043485925838867017,3,2,1
triplet,"[0,2,6]",510510,9699690,19,26,25,22,1000000000000011000000000,86,0.0010107539519304226,5,4,1
triplet,"[0,2,6]",510510,9699690,19,26,25,22,1000000000000011000100000,39,0.0004583651642475172,5,4,1
triplet,"[0,2,6]",510510,9699690,19,26,25,22,1000000001000000000000000,45,0.0005288828818240583,3,2,1
triplet,"[0,2,6]",510510,9699690,19,26,25,22,1000000001000000000100000,15,0.00017629429394135277,3,2,1
triplet,"[0,2,6]",510510,9699690,19,26,25,22,1000000001000001000000000,29,0.000340835634953282,5,4,1
triplet,"[0,2,6]",510510,9699690,19,26,25,22,1000000001000001000100000,15,0.00017629429394135277,5,4,1
triplet,"[0,2,6]",510510,9699690,19,26,25,22,1000000001000010000000000,57,0.0006699183169771405,4,3,1
triplet,"[0,2,6]",510510,9699690,19,26,25,22,1000000001000010000100000,55,0.0006464124111182935,4,3,1
triplet,"[0,2,6]",510510,9699690,19,26,25,22,1000000001000011000000000,20,0.00023505905858847037,7,6,1
triplet,"[0,2,6]",510510,9699690,19,26,25,22,1000000001000011000100000,15,0.00017629429394135277,7,6,1
triplet,"[0,2,6]",510510,9699690,19,26,25,22,1000010000000000000000000,59,0.0006934242228359875,3,2,1
triplet,"[0,2,6]",510510,9699690,19,26,25,22,1000010000000000000100000,44,0.0005171299288946348,3,2,1
triplet,"[0,2,6]",510510,9699690,19,26,25,22,1000010000000001000000000,26,0.00030557677616501144,4,3,1
triplet,"[0,2,6]",510510,9699690,19,26,25,22,1000010000000001000100000,42,0.0004936240230357877,4,3,1
triplet,"[0,2,6]",510510,9699690,19,26,25,22,1000010000000010000000000,24,0.0002820708703061644,4,3,1
triplet,"[0,2,6]",510510,9699690,19,26,25,22,1000010000000010000100000,40,0.00047011811717694073,4,3,1
triplet,"[0,2,6]",510510,9699690,19,26,25,22,1000010000000011000000000,26,0.00030557677616501144,6,5,1
triplet,"[0,2,6]",510510,9699690,19,26,25,22,1000010000000011000100000,30,0.00035258858788270555,6,5,1
triplet,"[0,2,6]",510510,9699690,19,26,25,22,1000010001000000000000000,55,0.0006464124111182935,4,3,1
triplet,"[0,2,6]",510510,9699690,19,26,25,22,1000010001000000000100000,36,0.0004231063054592466,4,3,1
triplet,"[0,2,6]",510510,9699690,19,26,25,22,1000010001000001000000000,32,0.0003760944937415526,6,5,1
triplet,"[0,2,6]",510510,9699690,19,26,25,22,1000010001000001000100000,24,0.0002820708703061644,6,5,1
triplet,"[0,2,6]",510510,9699690,19,26,25,22,1000010001000010000000000,42,0.0004936240230357877,5,4,1
triplet,"[0,2,6]",510510,9699690,19,26,25,23,0000000000000000001000000,80,0.0009402362343538815,2,1,1
triplet,"[0,2,6]",510510,9699690,19,26,25,23,0000000000000010000000000,79,0.0009284832814244579,2,1,1
triplet,"[0,2,6]",510510,9699690,19,26,25,23,0000000000000010001000000,89,0.0010460128107186932,3,2,1
triplet,"[0,2,6]",510510,9699690,19,26,25,23,0000000000000100000000000,77,0.0009049773755656109,2,1,1
triplet,"[0,2,6]",510510,9699690,19,26,25,23,0000000000000100001000000,62,0.0007286830816242581,3,2,1
triplet,"[0,2,6]",510510,9699690,19,26,25,23,0000000000000110000000000,159,0.0018687195157783393,4,3,1
triplet,"[0,2,6]",510510,9699690,19,26,25,23,0000000000000110001000000,91,0.0010695187165775401,5,4,1
triplet,"[0,2,6]",510510,9699690,19,26,25,23,0000000010000000000000000,103,0.0012105541517306224,2,1,1
triplet,"[0,2,6]",510510,9699690,19,26,25,23,0000000010000000001000000,68,0.0007992007992007992,3,2,1
triplet,"[0,2,6]",510510,9699690,19,26,25,23,0000000010000010000000000,66,0.0007756948933419521,4,3,1
triplet,"[0,2,6]",510510,9699690,19,26,25,23,0000000010000010001000000,64,0.0007521889874831051,5,4,1
triplet,"[0,2,6]",510510,9699690,19,26,25,23,0000000010000100000000000,87,0.001022506904859846,3,2,1
triplet,"[0,2,6]",510510,9699690,19,26,25,23,0000000010000100001000000,94,0.0011047775753658107,4,3,1
triplet,"[0,2,6]",510510,9699690,19,26,25,23,0000000010000110000000000,66,0.0007756948933419521,6,5,1
triplet,"[0,2,6]",510510,9699690,19,26,25,23,0000000010000110001000000,44,0.0005171299288946348,7,6,1
triplet,"[0,2,6]",510510,9699690,19,26,25,23,0000100000000000000000000,99,0.0011635423400129282,2,1,1
triplet,"[0,2,6]",510510,9699690,19,26,25,23,0000100000000000001000000,106,0.001245813010518893,3,2,1
triplet,"[0,2,6]",510510,9699690,19,26,25,23,0000100000000010000000000,53,0.0006229065052594465,3,2,1
triplet,"[0,2,6]",510510,9699690,19,26,25,23,0000100000000010001000000,83,0.0009754950931421519,4,3,1
triplet,"[0,2,6]",510510,9699690,19,26,25,23,0000100000000100000000000,43,0.0005053769759652113,3,2,1
triplet,"[0,2,6]",510510,9699690,19,26,25,23,0000100000000100001000000,62,0.0007286830816242581,4,3,1
triplet,"[0,2,6]",510510,9699690,19,26,25,23,0000100000000110000000000,61,0.0007169301286948346,5,4,1
triplet,"[0,2,6]",510510,9699690,19,26,25,23,0000100000000110001000000,85,0.000999000999000999,6,5,1
triplet,"[0,2,6]",510510,9699690,19,26,25,23,0000100010000000000000000,131,0.0015396368337544809,3,2,1
triplet,"[0,2,6]",510510,9699690,19,26,25,23,0000100010000000001000000,98,0.0011517893870835046,4,3,1
triplet,"[0,2,6]",510510,9699690,19,26,25,23,0000100010000010000000000,58,0.000681671269906564,5,4,1
triplet,"[0,2,6]",510510,9699690,19,26,25,23,0000100010000010001000000,52,0.0006111535523300229,6,5,1
triplet,"[0,2,6]",510510,9699690,19,26,25,23,0000100010000100000000000,97,0.0011400364341540813,4,3,1
triplet,"[0,2,6]",510510,9699690,19,26,25,23,0000100010000100001000000,22,0.0002585649644473174,5,4,1
triplet,"[0,2,6]",510510,9699690,19,26,25,23,0000100010000110000000000,50,0.0005876476464711759,7,6,1
triplet,"[0,2,6]",510510,9699690,19,26,25,23,0000100010000110001000000,20,0.00023505905858847037,8,7,1
triplet,"[0,2,6]",510510,9699690,19,26,25,24,0000000000000000010000000,80,0.0009402362343538815,2,1,1
triplet,"[0,2,6]",510510,9699690,19,26,25,24,0000000000000100000000000,79,0.0009284832814244579,2,1,1
triplet,"[0,2,6]",510510,9699690,19,26,25,24,0000000000000100010000000,89,0.0010460128107186932,3,2,1
triplet,"[0,2,6]",510510,9699690,19,26,25,24,0000000000001000000000000,77,0.0009049773755656109,2,1,1
triplet,"[0,2,6]",510510,9699690,19,26,25,24,0000000000001000010000000,62,0.0007286830816242581,3,2,1
triplet,"[0,2,6]",510510,9699690,19,26,25,24,0000000000001100000000000,159,0.0018687195157783393,4,3,1
triplet,"[0,2,6]",510510,9699690,19,26,25,24,0000000000001100010000000,91,0.0010695187165775401,5,4,1
triplet,"[0,2,6]",510510,9699690,19,26,25,24,0000000100000000000000000,103,0.0012105541517306224,2,1,1
triplet,"[0,2,6]",510510,9699690,19,26,25,24,0000000100000000010000000,68,0.0007992007992007992,3,2,1
triplet,"[0,2,6]",510510,9699690,19,26,25,24,0000000100000100000000000,66,0.0007756948933419521,4,3,1
triplet,"[0,2,6]",510510,9699690,19,26,25,24,0000000100000100010000000,64,0.0007521889874831051,5,4,1
triplet,"[0,2,6]",510510,9699690,19,26,25,24,0000000100001000000000000,87,0.001022506904859846,3,2,1
triplet,"[0,2,6]",510510,9699690,19,26,25,24,0000000100001000010000000,94,0.0011047775753658107,4,3,1
triplet,"[0,2,6]",510510,9699690,19,26,25,24,0000000100001100000000000,66,0.0007756948933419521,6,5,1
triplet,"[0,2,6]",510510,9699690,19,26,25,24,0000000100001100010000000,44,0.0005171299288946348,7,6,1
triplet,"[0,2,6]",510510,9699690,19,26,25,24,0001000000000000000000000,99,0.0011635423400129282,2,1,1
triplet,"[0,2,6]",510510,9699690,19,26,25,24,0001000000000000010000000,106,0.001245813010518893,3,2,1
triplet,"[0,2,6]",510510,9699690,19,26,25,24,0001000000000100000000000,53,0.0006229065052594465,3,2,1
triplet,"[0,2,6]",510510,9699690,19,26,25,24,0001000000000100010000000,83,0.0009754950931421519,4,3,1
triplet,"[0,2,6]",510510,9699690,19,26,25,24,0001000000001000000000000,43,0.0005053769759652113,3,2,1
triplet,"[0,2,6]",510510,9699690,19,26,25,24,0001000000001000010000000,62,0.0007286830816242581,4,3,1
triplet,"[0,2,6]",510510,9699690,19,26,25,24,0001000000001100000000000,61,0.0007169301286948346,5,4,1
triplet,"[0,2,6]",510510,9699690,19,26,25,24,0001000000001100010000000,85,0.000999000999000999,6,5,1
triplet,"[0,2,6]",510510,9699690,19,26,25,24,0001000100000000000000000,131,0.0015396368337544809,3,2,1
triplet,"[0,2,6]",510510,9699690,19,26,25,24,0001000100000000010000000,98,0.0011517893870835046,4,3,1
triplet,"[0,2,6]",510510,9699690,19,26,25,24,0001000100000100000000000,58,0.000681671269906564,5,4,1
triplet,"[0,2,6]",510510,9699690,19,26,25,24,0001000100000100010000000,52,0.0006111535523300229,6,5,1
triplet,"[0,2,6]",510510,9699690,19,26,25,24,0001000100001000000000000,97,0.0011400364341540813,4,3,1
triplet,"[0,2,6]",510510,9699690,19,26,25,24,0001000100001000010000000,22,0.0002585649644473174,5,4,1
triplet,"[0,2,6]",510510,9699690,19,26,25,24,0001000100001100000000000,50,0.0005876476464711759,7,6,1
triplet,"[0,2,6]",510510,9699690,19,26,25,24,0001000100001100010000000,20,0.00023505905858847037,8,7,1
triplet,"[0,2,6]",510510,9699690,19,26,25,25,0000000000000000100000000,80,0.0009402362343538815,2,1,1
triplet,"[0,2,6]",510510,9699690,19,26,25,25,0000000000001000000000000,79,0.0009284832814244579,2,1,1
triplet,"[0,2,6]",510510,9699690,19,26,25,25,0000000000001000100000000,89,0.0010460128107186932,3,2,1
triplet,"[0,2,6]",510510,9699690,19,26,25,25,0000000000010000000000000,77,0.0009049773755656109,2,1,1
triplet,"[0,2,6]",510510,9699690,19,26,25,25,0000000000010000100000000,62,0.0007286830816242581,3,2,1
triplet,"[0,2,6]",510510,9699690,19,26,25,25,0000000000011000000000000,159,0.0018687195157783393,4,3,1
triplet,"[0,2,6]",510510,9699690,19,26,25,25,0000000000011000100000000,91,0.0010695187165775401,5,4,1
triplet,"[0,2,6]",510510,9699690,19,26,25,25,0000001000000000000000000,103,0.0012105541517306224,2,1,1
triplet,"[0,2,6]",510510,9699690,19,26,25,25,0000001000000000100000000,68,0.0007992007992007992,3,2,1
triplet,"[0,2,6]",510510,9699690,19,26,25,25,0000001000001000000000000,66,0.0007756948933419521,4,3,1
triplet,"[0,2,6]",510510,9699690,19,26,25,25,0000001000001000100000000,64,0.0007521889874831051,5,4,1
triplet,"[0,2,6]",510510,9699690,19,26,25,25,0000001000010000000000000,87,0.001022506904859846,3,2,1
triplet,"[0,2,6]",510510,9699690,19,26,25,25,0000001000010000100000000,94,0.0011047775753658107,4,3,1
triplet,"[0,2,6]",510510,9699690,19,26,25,25,0000001000011000000000000,66,0.0007756948933419521,6,5,1
triplet,"[0,2,6]",510510,9699690,19,26,25,25,0000001000011000100000000,44,0.0005171299288946348,7,6,1
triplet,"[0,2,6]",510510,9699690,19,26,25,25,0010000000000000000000000,99,0.0011635423400129282,2,1,1
triplet,"[0,2,6]",510510,9699690,19,26,25,25,0010000000000000100000000,106,0.001245813010518893,3,2,1
triplet,"[0,2,6]",510510,9699690,19,26,25,25,0010000000001000000000000,53,0.0006229065052594465,3,2,1
triplet,"[0,2,6]",510510,9699690,19,26,25,25,0010000000001000100000000,83,0.0009754950931421519,4,3,1
triplet,"[0,2,6]",510510,9699690,19,26,25,25,0010000000010000000000000,43,0.0005053769759652113,3,2,1
triplet,"[0,2,6]",510510,9699690,19,26,25,25,0010000000010000100000000,62,0.0007286830816242581,4,3,1
triplet,"[0,2,6]",510510,9699690,19,26,25,25,0010000000011000000000000,61,0.0007169301286948346,5,4,1
triplet,"[0,2,6]",510510,9699690,19,26,25,25,0010000000011000100000000,85,0.000999000999000999,6,5,1
triplet,"[0,2,6]",510510,9699690,19,26,25,25,0010001000000000000000000,131,0.0015396368337544809,3,2,1
triplet,"[0,2,6]",510510,9699690,19,26,25,25,0010001000000000100000000,98,0.0011517893870835046,4,3,1
triplet,"[0,2,6]",510510,9699690,19,26,25,25,0010001000001000000000000,58,0.000681671269906564,5,4,1
triplet,"[0,2,6]",510510,9699690,19,26,25,25,0010001000001000100000000,52,0.0006111535523300229,6,5,1
triplet,"[0,2,6]",510510,9699690,19,26,25,25,0010001000010000000000000,97,0.0011400364341540813,4,3,1
triplet,"[0,2,6]",510510,9699690,19,26,25,25,0010001000010000100000000,22,0.0002585649644473174,5,4,1
triplet,"[0,2,6]",510510,9699690,19,26,25,25,0010001000011000000000000,50,0.0005876476464711759,7,6,1
triplet,"[0,2,6]",510510,9699690,19,26,25,25,0010001000011000100000000,20,0.00023505905858847037,8,7,1
