label,n,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,score,pred_prime,is_prime_label
prime,100391,-4.139501545440043,3.1459436432132803,5.19927249247186,0.06055526445072712,-3.355185738093674,3.355732152177806,0.6465856623351791,-2.5543234078203523,2.634889198899339,1.0675557732197885,1.62168002422443,1.9415255419137418,-4.155702321324573,1.9347892813631944,4.584023488894919,-0.12558842209899657,-3.9319739297301664,3.933979084316921,1.825010225740676,4.327631875854191,4.696707354835651,-0.32050017245610274,0.2843926028080448,0.4284851375209249,0.28950583988227363,1,1
prime,100393,-1.7087865027620415,1.4634679263390113,2.24981992244818,-4.06511948452534,0.5280374249153864,4.09927066020028,-1.9378217067417216,-0.17530090577019275,1.9457346619421798,3.403745988494376,-2.5048135557235742,4.226059358684888,1.0025589616307091,1.717760075887453,1.9889253756385414,0.37870590721852243,0.2412973591445966,0.44904630016554037,-1.7111081393288505,-0.06487037708335719,1.7123373587877997,-1.4831506295082435,0.5325788315422907,1.575873091850245,0.24465455662707605,0,1
prime,100403,0.6364099538812251,-0.1834362798664796,0.6623190305059613,-0.6789993371800315,-1.643873664593259,1.7785839100346637,-2.402007439820217,2.48164096483555,3.453719968280809,-1.3470441841421918,-0.39790412056858815,1.4045838256212282,-0.9836324258291462,-3.056306736052424,3.2106920771045537,1.9818895766573537,-2.2235231488859584,2.978580448417466,1.333839314250854,-1.574845707451358,2.0637990014822556,0.6602050468102001,-0.6430745171837482,0.921637422463286,0.24140209381746366,0,1
prime,100411,-4.900941307792315,-0.960688205519252,4.994211402278526,-1.8669953395392387,1.3804089924679719,2.3218959029955837,2.9135317528676845,-0.9217947878527954,3.0558751456629936,1.2491208782524763,0.41586276158371,1.3165275557155147,-3.5374852050044314,-1.1299425621078503,3.713565910184993,1.4686113322801766,2.272603903101052,2.7058358682100234,0.6080834552920602,-1.4691369370789786,1.5900090655369654,0.3385681709718159,-1.1086114669882714,1.1591582252363515,0.3259053390080765,1,1
prime,100417,0.13613066521687278,1.769428523886238,1.77465739204913,-1.6655077114800738,3.536575893679969,3.909128418043831,-2.4761140402529156,-0.8650325698374267,2.6228652438158466,-2.4944317904207245,-0.33020785339829284,2.5161929940899705,-0.7055440332876101,0.4990157776062686,0.864181190033512,3.8426877183404478,-1.066520146526555,3.98794610340104,-0.5826465260940633,1.1681843728433383,1.3054239553971971,-1.0490271861988103,-0.8914224380407993,1.3766234054478357,0.1811540520882056,0,1
prime,100447,-3.533768756324987,1.690936414179872,3.9174976170992277,-0.9806738640003947,1.3309569913498507,1.6532294881100178,-1.5078275965286763,-0.0013570738016952522,1.507828207224798,2.2776877168063754,-1.5484430380250265,2.7541853926885196,-3.283451542962068,-1.5085113913479489,3.61340015121582,4.164197270572033,0.8447357695517912,4.249013700683939,-1.174877152121058,1.0794726113358708,1.5954928521307676,0.5456236245826389,0.3834947650906876,0.6669133186214369,0.30846858257067067,1,1
prime,100459,-2.631134182295687,0.7671587823380328,2.7406932850217234,1.915833453953726,2.791810785319128,3.385945257134626,-1.7131265652062129,2.349251604733463,2.907539463319112,0.7564504440528653,-3.0418224237279676,3.134469800748137,-1.928669413503566,0.631149742724011,2.029314097010311,4.148235187580422,2.109250409271688,4.653685900497923,-0.775471124063205,-0.6619311054557183,1.0195627752255767,-0.7368544703176232,3.4319662777562194,3.5101776368273647,0.29543206797558463,1,1
prime,100469,-2.15232611168619,-1.1756394526276814,2.452475446079106,-0.8077112044466557,-2.6332260020604124,2.754319619745633,1.7292261549503989,0.20491172585450512,1.7413247572917616,0.5550519938616736,0.7496244869251545,0.932748405138074,-1.614090667523654,-3.1422618107689786,3.5325766757997052,-0.20301244398538426,0.596911549251109,0.6304898492777484,2.1694127371094525,1.8471947706287495,2.8492946749276262,0.8157771890188701,-3.760124949897215,3.8476008188172357,0.11042519604629371,0,1
prime,100483,-1.8028305001902687,-2.590287052736726,3.155912677497876,-0.7607539250811958,-0.7224485440671664,1.0491322287258238,-0.8201724609634191,2.768029073357563,2.8869824759903757,-1.7661774343165615,1.103556401432379,2.0825992078725597,-0.01466760552278984,2.029019527283885,2.0290725420129987,1.433286188105141,-2.0408728155281874,2.493886754881808,-3.6119180400339426,-0.6169438901796491,3.6642286625636014,1.1410923673825248,0.07084442456746923,1.1432894311550996,0.36455577988637405,1,1
prime,100493,-4.508028619320197,-0.44798883517725085,4.530233551270114,0.4885918420462167,-2.894142520787032,2.935095044243309,-0.4958808005534703,0.5268347323023413,0.7235002443106915,-2.0579226757314086,2.964077822485063,3.6084349899973684,0.9989692779106961,-0.43319933891269136,1.088853197379615,3.7148332544555203,-0.5426684019616691,3.7542609263204154,-3.0248486372131023,0.3709704859773828,3.0475118341880574,0.7298687232506088,-2.678162658094182,2.7758356537067477,0.2627333896825763,0,1
