j,b_mod_35,f_mod_143,admissible_bit,z1_real,z1_imag,z2_real,z2_imag,radius_C2,local_transport_error
980,0,28,0,0.6507425103591091,-1.5805638550627843,0.3968420023968781,-0.11090611238622726,1.7582467561040447,0.5494011014489943
981,1,28,1,0.41915209275242143,-1.8267200373080266,-0.05631976834824937,-0.1823903294997957,1.8838876612375848,0.5497952873643731
982,2,28,0,0.24872240671992804,-1.9025021220502538,-0.5846699612753766,-0.07118569198085409,2.0070584262474314,0.5100944243656337
983,3,28,0,0.2080741731803852,-1.7370835369033992,-1.043299760551842,0.21916838287122228,2.0487223448147973,0.48261210527515946
984,4,28,0,0.2988601382981141,-1.3772661301344502,-1.2899241179283865,0.61156176168634,2.00601380699369,0.4077355510580217
985,5,28,0,0.45844417847317065,-0.9668107437810727,-1.228071695062912,0.9821457524701442,1.902015890148211,0.2785507847633299
986,6,28,0,0.5922395859420915,-0.6772293593838726,-0.8376142282977868,1.2063212444086628,1.7222647509970448,0.3571550818092521
987,7,28,0,0.6192649508101347,-0.6244913891702653,-0.18402357602319971,1.2045023619462019,1.5027205964237103,0.6049597607564545
988,8,28,0,0.5087828987231882,-0.81286990773794,0.5957208423889055,0.9689656221397592,1.487748373846967,0.7488135636160375
989,9,28,0,0.2910396218589137,-1.1334938189109858,1.3261031145726463,0.5619934169973959,1.8557743317087,0.6831962717511461
990,10,28,0,0.03835274283978111,-1.417948198595065,1.8357586523687037,0.0882971079131125,2.3216059604925863,0.4233714858646113
991,11,28,0,-0.17256995799948507,-1.5200299444977434,1.9988919030271763,-0.3446190792007204,2.5405909887879465,0.16664875666188667
992,12,28,0,-0.29739669946350855,-1.38502540487173,1.7654939326801002,-0.6606757571760121,2.3580079413441832,0.3941360259621264
993,13,28,0,-0.34159616575773755,-1.0723989304398385,1.1736415050807987,-0.8309102915635529,1.8260815155801364,0.6196061929521777
994,14,28,0,-0.350569989943212,-0.7212551944226795,0.34148298644334135,-0.8674840688467697,1.2297347734628354,0.7007605831169283
995,15,28,0,-0.3788064830012762,-0.4766324526079971,-0.5590305644092447,-0.8032411156742483,1.1525555554055695,0.6610004519512147
996,16,28,1,-0.4551523491170693,-0.4142808842268958,-1.3407756572994514,-0.6698350019859054,1.6202316516581319,0.5404253248202857
997,17,28,0,-0.563151690693526,-0.5022910136371153,-1.8438747870662424,-0.48609971795685075,2.050756751857199,0.3622894538193383
998,18,28,0,-0.6474167107775416,-0.6193728171346057,-1.9722376272280893,-0.2610657093413535,2.1818908421017436,0.26597810956986667
999,19,28,0,-0.643256540525731,-0.6209661696634534,-1.7154107108642955,-0.006971087493098169,1.934440607463671,0.4758125667042533
1000,20,28,0,-0.5143193166056889,-0.41995527086781775,-1.1498664798563192,0.24829000251759806,1.3508247983401684,0.7127572603274221
1001,21,28,0,-0.2782215148291013,-0.04080139312388517,-0.4186127324401495,0.4594706048031315,0.6822183092191334,0.7814095644907725
1002,22,28,0,-0.005629361453869389,0.38148278547131537,0.30635062415402603,0.5768211466734171,0.7563954954192476,0.6174697924592947
1003,23,28,0,0.20857614488052767,0.6590038400672316,0.869134262109384,0.5683543551563442,1.247481906896524,0.284461586057996
1004,24,28,0,0.28909993600950173,0.6385412252950474,1.1702107037587264,0.4398364897498685,1.4332351162000527,0.2767478272409713
1005,25,28,0,0.21779991071585486,0.2768121292989799,1.1900923970669124,0.2403897595604602,1.264187053442992,0.5855156287655884
1006,26,28,0,0.04595502302593676,-0.33354531179496444,0.9891578462646189,0.04790314026583693,1.045988668598232,0.7108218744560217
1007,27,28,0,-0.1261085072435658,-1.0008550247046275,0.6834788768651199,-0.061447292587317716,1.22005462212264,0.6102207864232437
1008,28,28,0,-0.19364666030030012,-1.5174516844575203,0.4041427056151688,-0.046461994981690805,1.5829240939438802,0.4056324000356209
1009,29,28,0,-0.0959298509238315,-1.7498239040544856,0.25311025220659883,0.0789654668955125,1.772395716603057,0.3671280610530469
1010,30,28,0,0.15438347175433279,-1.6932905311162316,0.27003962788483543,0.2497937123476631,1.7396509358131067,0.4560375193782756
1011,31,28,0,0.4751941347604908,-1.4657819923966013,0.42103657748269413,0.37791852795729175,1.6414690153325067,0.41521233466850127
1012,32,28,0,0.7508959158596908,-1.2447067537693162,0.6130088310544258,0.3928540578299184,1.625808634814645,0.22374180578322891
1013,33,28,0,0.8838233345867644,-1.1782158861259138,0.7286620129745294,0.2767187424677739,1.6663906962848118,0.20130775679181948
1014,34,28,0,0.8373536997615307,-1.3141249308409775,0.6701917122002224,0.07686712775925457,1.6979844047558126,0.40652435787484825
1015,0,29,0,0.7049402803974002,-1.5970930072887515,0.4370107156262704,-0.13640219643590587,1.8047799859323899,0.5827029027700111
1016,1,29,1,0.4288583524484696,-1.8891435965659802,-0.0032700087110438167,-0.22414558913840527,1.9501371626114496,0.5500897092018361
1017,2,29,0,0.2229480700443488,-1.9885167336498257,-0.5208719300828852,-0.12926290833573423,2.071695225886654,0.4965476857614736
1018,3,29,0,0.16055083382587904,-1.8125448763464167,-0.9779170509543857,0.15517146292064676,2.0715924889958663,0.5055364425437084
1019,4,29,0,0.2429978971000109,-1.4115609419819506,-1.2373446828653378,0.5603026598049116,1.973958764950165,0.47166973679448354
1020,5,29,0,0.4042320727665472,-0.9468795399271742,-1.2032902951875395,0.9644007022402323,1.8541738539737327,0.32992748731409677
1021,6,29,0,0.5457881661089132,-0.6133173166925432,-0.8502681486251061,1.2373383160227307,1.7111413986236803,0.3162622093407616
1022,7,29,0,0.584141142301065,-0.5446890195109518,-0.23336418169140333,1.2879381517428188,1.5333461859983875,0.5599731456598498
1023,8,29,0,0.4874479556863697,-0.7490129808256318,0.5227200944587819,1.094827212017708,1.5068207843912909,0.7309182537317594
1024,9,29,0,0.2849755776668311,-1.105305524486914,1.2523369907793314,0.7093125868692024,1.8369495547491625,0.688289011051585
1025,10,29,0,0.04662690691086909,-1.4232709242730492,1.787729621061944,0.23132829748938352,2.297251438473976,0.4411812043430827
1026,11,29,0,-0.1552164368265305,-1.536090637429203,1.9985932231599757,-0.2291989352681061,2.535857569393004,0.19041398407545093
1027,12,29,0,-0.28115753290103584,-1.3802947093661158,1.8232499111862215,-0.5882371136432732,2.3779247640577323,0.39568329252952017
1028,13,29,0,-0.3395467671384061,-1.0233638092225479,1.284451756843271,-0.8066869257825547,1.8609475019427335,0.6132309255874369
1029,14,29,0,-0.37397907381070195,-0.6259038101603779,0.4861585743611887,-0.8878152466047082,1.2474702396250867,0.6919805964461229
1030,15,29,0,-0.43148566326119187,-0.35791043616640195,-0.4083919007874427,-0.8589085442770239,1.1039871330670623,0.6654069485943965
1031,16,29,0,-0.5295142204007496,-0.3115403805707576,-1.2129464270781185,-0.7495740043150435,1.552592329376662,0.5732840750180934
1032,17,29,0,-0.6403564355811026,-0.45452187383325704,-1.7609632898182879,-0.5787871550765007,2.0131151922709805,0.41321211380456835
1033,18,29,0,-0.7023989940549115,-0.6479840065627686,-1.9448016841678675,-0.3561957518664266,2.1959910345901577,0.27222206785216124
1034,19,29,0,-0.653204364971691,-0.7201453300795692,-1.741394218686537,-0.09417220475249555,1.9966490597689728,0.44893289102232453
1035,20,29,0,-0.46737086621812873,-0.5590526185883185,-1.2170788398785033,0.17939598726575764,1.4298388649309401,0.7097267603276509
1036,21,29,0,-0.17867818320841306,-0.1775017901884217,-0.5093338882790855,0.4180928842951161,0.7054469847709713,0.8041659735411388
1037,22,29,0,0.12681182080682324,0.28346796957483233,0.2104710256546865,0.568524203201455,0.6811410646387465,0.648963827061321
1038,23,29,0,0.34563822604648703,0.6159599891726983,0.7833599133807783,0.59237415026692,1.209724092246901,0.2986569737473801
1039,24,29,0,0.4042563568133919,0.6427191748349328,1.1048297201143578,0.487800998574782,1.4265726985972562,0.26322455128413713
1040,25,29,0,0.2959910628716216,0.30363127489374214,1.1501549215754672,0.29766710139791824,1.2614534106626287,0.5942601162275863
1041,26,29,0,0.0887261239575451,-0.31119737998604163,0.9751599253480966,0.09763245550703736,1.0320780545849937,0.7265495380939992
1042,27,29,0,-0.10212739546970832,-0.9986225461100195,0.6923359178649919,-0.03296858062544732,1.2198741512873785,0.6161425003464067
1043,28,29,0,-0.16420881540385335,-1.5327438773893869,0.43016796851075595,-0.04523478500977351,1.6010493420374463,0.40128477420323844
1044,29,29,0,-0.03941711540497343,-1.7653324605547045,0.2891099779127418,0.05628152618381473,1.7901688732611964,0.38967097183267035
1045,30,29,0,0.24816769691857918,-1.6885288550030881,0.3087606415286211,0.21372898350220693,1.7474925213339152,0.4974495169415389
1046,31,29,0,0.601137688306462,-1.430313004920097,0.45696018812409683,0.34106520407923685,1.6529669988569085,0.4473165056435269
1047,32,29,0,0.8908418211853075,-1.1859271934577063,0.6440374108254915,0.3640037339192517,1.657499732550563,0.23183604361147772
1048,33,29,0,1.013619051424133,-1.1194145451789856,0.756913865867484,0.25695496863604744,1.7086418470871672,0.22884966389516415
1049,34,29,0,0.9354722129928287,-1.283575213924458,0.7011985023230705,0.05950001110706333,1.7372084451972873,0.44547565114355586
1050,0,30,0,0.7555030968284788,-1.600267114324355,0.4667754865439441,-0.17346556889635067,1.838371405602331,0.6153978126010997
1051,1,30,1,0.4344426840567026,-1.9363400290496224,0.04623830574856824,-0.27813261179763393,2.0044073649071827,0.5475681653879174
1052,2,30,0,0.1918073466335309,-2.059988915509074,-0.4528627209198712,-0.20155573841783092,2.1274524083821365,0.47547068809096665
1053,3,30,0,0.10579544977630248,-1.8768939713037287,-0.9025706131159084,0.0734194100213629,2.0866115542040795,0.5228111104208687
1054,4,30,0,0.1777130884944604,-1.4394375272971394,-1.1732043860509087,0.48691336530837553,1.9279666733578569,0.5305509816433954
1055,5,30,0,0.33845515449799884,-0.9241118007630568,-1.1701233669628943,0.9208332639329156,1.7848409189039034,0.3866484887648661
1056,6,30,0,0.4860486024263775,-0.5470404729485321,-0.8614399922681636,1.2412666359883113,1.6787847523911756,0.28450665202604236
1057,7,30,0,0.5347393027670405,-0.4593687131272166,-0.28969059029480854,1.3466622877893613,1.5473802674143697,0.5126754224754914
1058,8,30,0,0.45180959573766255,-0.6741813391125067,0.4350828563559054,1.2021010909962717,1.5142643473572912,0.7100166880105168
1059,9,30,0,0.26567858532619365,-1.0609423584111985,1.158870115668693,0.8467538273363964,1.804482138362929,0.6909228300086521
1060,10,30,0,0.043844726325079665,-1.4100145665549664,1.7182618616639922,0.37372606959018984,2.254364309126644,0.45875760532168747
1061,11,30,0,-0.1457770103318076,-1.535193274362382,1.9782510151633454,-0.10682589781484671,2.5105692935721824,0.2211100671126001
1062,12,30,0,-0.26903856527717607,-1.3635149989724284,1.8648096453513368,-0.5044497841794863,2.3798192158614255,0.40467417040577797
1063,13,30,0,-0.33764881946342784,-0.9681026254474173,1.3846724574253324,-0.7702675547056247,1.8872888859069032,0.6101286034314386
1064,14,30,0,-0.3939700633822562,-0.5282281807363367,0.627128547029725,-0.8978192279893995,1.2781263640237355,0.6813331501140523
1065,15,30,0,-0.47812785647284894,-0.23699840008671158,-0.25369934103952435,-0.9072754090483499,1.0827218074310325,0.663450656631608
1066,16,30,0,-0.5965549326996221,-0.203115247095957,-1.0730937799203264,-0.8246271320373341,1.492874327841066,0.5997262859837479
1067,17,30,0,-0.7103881382066545,-0.3960930384268895,-1.659048954056059,-0.6680450180392381,1.9647566210796978,0.4655894746318206
1068,18,30,0,-0.7515573648269511,-0.6626422774306472,-1.8940378383798957,-0.44775263477802724,2.1890169062000315,0.30430462338072023
1069,19,30,0,-0.6593801497241354,-0.8063787938794633,-1.744014961687899,-0.17695591923828677,2.039100420531915,0.42987539193508917
1070,20,30,0,-0.41879339690816925,-0.6912164842177422,-1.2660503005966648,0.11551234191985527,1.5064509955935954,0.7001320435183295
1071,21,30,0,-0.07920923954889261,-0.31657131432650365,-0.5915602079503234,0.38140757651904866,0.7758264752769704,0.8148153491399452
1072,22,30,0,0.25820155659669913,0.17399047742134668,0.11079839609349877,0.563650689000475,0.6533904757875404,0.6698017002018739
1073,23,30,0,0.4813708815737707,0.5563493419178442,0.6820887829516876,0.6181388146206426,1.178381609602193,0.3103834162939123
1074,24,30,0,0.5182125867608466,0.6315939359817297,1.0159654757213195,0.5361886099955904,1.4096592703178,0.24895539140506254
1075,25,30,0,0.37310878479637083,0.3226764923009133,1.0844407306357347,0.3549270789906827,1.243107080519804,0.5957079042583936
1076,26,30,0,0.13020314898584967,-0.2853819970683944,0.938815101904652,0.14774850569742687,1.0007992609692722,0.7323776714247363
1077,27,30,0,-0.08014537614833661,-0.9818560927225276,0.6860464176585801,-0.003452519460027031,1.2004733546427007,0.6142673086661166
1078,28,30,0,-0.137841526081784,-1.5261514138544237,0.4488534458324797,-0.0429150549549872,1.597325747022157,0.3953812686868856
1079,29,30,0,0.012895590664369691,-1.7570574455413401,0.3230864640025685,0.03352625331690903,1.786876055039631,0.41364429304625394
1080,30,30,0,0.3369196897487115,-1.6628895572704514,0.34650428338083245,0.1751602409658005,1.7405352295877112,0.5356779324173678
1081,31,30,1,0.721756945927012,-1.3791790960649801,0.4888989109476714,0.2985809408997678,1.6586864656742437,0.4748382242617983
1082,32,30,0,1.0257340724505162,-1.1159901495795799,0.6660571597927432,0.3266081007614879,1.6875631522816488,0.23667169887453432
1083,33,30,0,1.1389819821000502,-1.0511991456854923,0.7720202625558225,0.2266939462551029,1.746340468094335,0.2561080731125157
1084,34,30,0,1.0297605606761424,-1.242371061032617,0.7182780989419262,0.030811108725156477,1.7665688261304329,0.4850610610168121
1085,0,31,0,0.8000453140415523,-1.5902976032037992,0.4847180479355448,-0.22209955402355433,1.8583322547831702,0.6476342589598376
1086,1,31,0,0.43462218881385417,-1.9674097085888373,0.08979856748042798,-0.34402475205583327,2.0459751272211433,0.5442485324774863
1087,2,31,0,0.154857735996966,-2.1152605476776847,-0.3836965350349174,-0.2873351574374579,2.1744177672786833,0.4478226354105713
1088,3,31,0,0.043801069196708384,-1.928378071619129,-0.8203388824713883,-0.025118618616476508,2.0962221609027734,0.5335454219801482
1089,4,31,0,0.10307324968380512,-1.4597536727086105,-1.0998880959824808,0.39224799230458934,1.8721958206709055,0.5827000423706662
1090,5,31,0,0.2610578766370595,-0.8984154045467099,-1.1296883705958995,0.8517624492346164,1.6961711407363496,0.444491045571334
1091,6,31,0,0.41281984362393653,-0.47933495639074347,-0.8707502163299244,1.2175674730746087,1.6250719105429476,0.2678073933185969
1092,7,31,0,0.4707878820523561,-0.370025642992933,-0.3513276898751642,1.3791828757519964,1.5440650105485334,0.46474898883086985
1093,8,31,0,0.40159359125889477,-0.5897354656943917,0.33520605858078806,1.28851902259271,1.5105329209688005,0.6861088938949879
1094,9,31,0,0.23286954764948764,-1.0010407529027758,1.0480558129744593,0.9716662105449778,1.760359914057073,0.6903028319352893
1095,10,31,0,0.029665099897309026,-1.3778851681624502,1.6289424690627683,0.5129376743803403,2.1945400839604186,0.47498591921500793
1096,11,31,0,-0.14468948902773146,-1.5163839780848543,1.938210835530914,0.02046439478420731,2.465245515491486,0.25463475473659036
1097,12,31,0,-0.2615040684373001,-1.333681630353782,1.8891577608555363,-0.4105862006467773,2.3631735320358174,0.4195094727914367
1098,13,31,0,-0.3361950731063601,-0.9062023058293488,1.4721522676492675,-0.7221248568296346,1.903398632516983,0.6100492408316133
1099,14,31,0,-0.41040893645937926,-0.42875557581297685,0.7615652233040365,-0.8973036217177417,1.3181055412258684,0.6692187360210656
1100,15,31,0,-0.5180024532348125,-0.11522909715210465,-0.0979170846410814,-0.9477072266940003,1.0905691309497143,0.6551162773386559
1101,16,31,0,-0.6550085207982788,-0.09056555950249254,-0.9238388615701059,-0.894145251657391,1.4457566379218036,0.6186854366551661
1102,17,31,0,-0.7718022663956081,-0.32802538141655324,-1.5400772392886612,-0.7529913917081477,1.9084321649533234,0.5156884850391519
1103,18,31,0,-0.7938504922383286,-0.6632259419819964,-1.8210543169274813,-0.5349518411994457,2.1615919022211005,0.3537319810850688
1104,19,31,0,-0.6617556167775894,-0.8782464009043959,-1.7235330439494323,-0.2547355470831347,2.0602654172634054,0.4220714685539888
1105,20,31,0,-0.36996087116359894,-0.8141052500866722,-1.2962962234747104,0.05693665387057886,1.5758375823540909,0.6852372144146432
1106,21,31,0,0.017431411438332673,-0.45550624412862734,-0.6642488081836216,0.34934591935541026,0.8780995633118944,0.8136290845819056
1107,22,31,0,0.3848781063505454,0.05488781523973047,0.008686640798822086,0.5617361834505249,0.6832033566484449,0.6797565361451541
1108,23,31,0,0.6119796526271652,0.48077515937247906,0.5667031217296666,0.644850416059383,1.158727032725744,0.319304243744634
1109,24,31,0,0.6278368652516712,0.6044228472379742,0.9047527390886427,0.5840427634961836,1.3853481786586956,0.23624919696552024
