family,n,seed,max_mono_clique_present,max_mono_independent_present,delay_score,force_index,red_density,spectral_radius,spectral_gap,adjacency_energy,knob_growth,knob_order,knob_parity,knob_hash,knob_stopping,knob_asymmetry
fibonacci_block_growth_base,12,23,4,4,3.0,0.3333333333333333,0.5303030303030303,5.932127924959662,3.949404326001476,21.82865577909859,fib,normal,alternate,phi,trim,on
fibonacci_block_growth_base,14,0,4,4,3.5,0.2857142857142857,0.5274725274725275,6.941583157298422,4.960287524038413,26.46420282231136,fib,normal,alternate,phi,trim,on
fibonacci_block_growth_base,14,1,4,4,3.5,0.2857142857142857,0.5384615384615384,7.119546873028135,5.215780584619896,25.741355904194503,fib,normal,alternate,phi,trim,on
fibonacci_block_growth_base,14,2,5,5,2.8,0.35714285714285715,0.5274725274725275,6.99395336746736,4.320216989037775,27.988833506074343,fib,normal,alternate,phi,trim,on
fibonacci_block_growth_base,14,3,5,5,2.8,0.35714285714285715,0.5274725274725275,6.97937970719357,4.531796292655137,25.95168864413944,fib,normal,alternate,phi,trim,on
fibonacci_block_growth_base,14,4,5,5,2.8,0.35714285714285715,0.5494505494505495,7.290328305961616,5.181785111055886,26.83829254255329,fib,normal,alternate,phi,trim,on
fibonacci_block_growth_base,14,5,5,5,2.8,0.35714285714285715,0.5164835164835165,6.805086894231931,3.539889679664649,27.423801498645865,fib,normal,alternate,phi,trim,on
fibonacci_block_growth_base,14,6,5,5,2.8,0.35714285714285715,0.5164835164835165,6.805086894231931,3.539889679664649,27.423801498645865,fib,normal,alternate,phi,trim,on
fibonacci_block_growth_base,14,7,4,4,3.5,0.2857142857142857,0.5384615384615384,7.08636675363558,5.14979904440813,26.05749185856197,fib,normal,alternate,phi,trim,on
fibonacci_block_growth_base,14,8,5,5,2.8,0.35714285714285715,0.5384615384615384,7.204254396896033,4.129146200369,27.143520589272303,fib,normal,alternate,phi,trim,on
